"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK2","08.09.2023 10:00 - 08.09.2023 11:00 (UTC)","188","n/e","n/e","n/e","31","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","598","27","140","121"
"BZN|DK2","08.09.2023 11:00 - 08.09.2023 12:00 (UTC)","135","n/e","n/e","n/e","31","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","620","27","163","148"
"BZN|DK2","08.09.2023 12:00 - 08.09.2023 13:00 (UTC)","169","n/e","n/e","n/e","35","57","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","583","28","137","116"
"BZN|DK2","08.09.2023 13:00 - 08.09.2023 14:00 (UTC)","285","n/e","n/e","n/e","39","63","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","525","28","141","96"
"BZN|DK2","08.09.2023 14:00 - 08.09.2023 15:00 (UTC)","274","n/e","n/e","n/e","38","61","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","417","28","176","91"
"BZN|DK2","08.09.2023 15:00 - 08.09.2023 16:00 (UTC)","226","n/e","n/e","n/e","35","57","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","264","28","213","75"
"BZN|DK2","08.09.2023 16:00 - 08.09.2023 17:00 (UTC)","271","n/e","n/e","n/e","59","70","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","98","29","246","66"
"BZN|DK2","08.09.2023 17:00 - 08.09.2023 18:00 (UTC)","324","n/e","n/e","n/e","53","68","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","29","284","76"
"BZN|DK2","08.09.2023 18:00 - 08.09.2023 19:00 (UTC)","327","n/e","n/e","n/e","35","56","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","342","94"
"BZN|DK2","08.09.2023 19:00 - 08.09.2023 20:00 (UTC)","328","n/e","n/e","n/e","33","54","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","437","124"
"BZN|DK2","08.09.2023 20:00 - 08.09.2023 21:00 (UTC)","281","n/e","n/e","n/e","32","53","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","510","136"
"BZN|DK2","08.09.2023 21:00 - 08.09.2023 22:00 (UTC)","272","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","477","137"
"BZN|DK2","08.09.2023 22:00 - 08.09.2023 23:00 (UTC)","267","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","392","121"
"BZN|DK2","08.09.2023 23:00 - 09.09.2023 00:00 (UTC)","262","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","300","117"
"BZN|DK2","09.09.2023 00:00 - 09.09.2023 01:00 (UTC)","267","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","237","109"
"BZN|DK2","09.09.2023 01:00 - 09.09.2023 02:00 (UTC)","267","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","155","97"
"BZN|DK2","09.09.2023 02:00 - 09.09.2023 03:00 (UTC)","266","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","112","94"
"BZN|DK2","09.09.2023 03:00 - 09.09.2023 04:00 (UTC)","315","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","104","90"
"BZN|DK2","09.09.2023 04:00 - 09.09.2023 05:00 (UTC)","267","n/e","n/e","n/e","32","52","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","28","84","85"
"BZN|DK2","09.09.2023 05:00 - 09.09.2023 06:00 (UTC)","269","n/e","n/e","n/e","33","53","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","27","65","88"
"BZN|DK2","09.09.2023 06:00 - 09.09.2023 07:00 (UTC)","270","n/e","n/e","n/e","31","46","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","176","27","81","79"
"BZN|DK2","09.09.2023 07:00 - 09.09.2023 08:00 (UTC)","258","n/e","n/e","n/e","28","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","334","26","131","56"
"BZN|DK2","09.09.2023 08:00 - 09.09.2023 09:00 (UTC)","203","n/e","n/e","n/e","33","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","464","27","139","51"
"BZN|DK2","09.09.2023 09:00 - 09.09.2023 10:00 (UTC)","141","n/e","n/e","n/e","34","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","552","27","131","51"
"BZN|DK2","09.09.2023 10:00 - 09.09.2023 11:00 (UTC)","69","n/e","n/e","n/e","34","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","610","26","97","59"
"BZN|DK2","09.09.2023 11:00 - 09.09.2023 12:00 (UTC)","67","n/e","n/e","n/e","33","49","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","631","27","63","65"
"BZN|DK2","09.09.2023 12:00 - 09.09.2023 13:00 (UTC)","74","n/e","n/e","n/e","32","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","601","27","35","70"
"BZN|DK2","09.09.2023 13:00 - 09.09.2023 14:00 (UTC)","158","n/e","n/e","n/e","28","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","529","26","25","63"
"BZN|DK2","09.09.2023 14:00 - 09.09.2023 15:00 (UTC)","186","n/e","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","416","25","43","58"
"BZN|DK2","09.09.2023 15:00 - 09.09.2023 16:00 (UTC)","271","n/e","n/e","n/e","30","46","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","260","27","62","50"
"BZN|DK2","09.09.2023 16:00 - 09.09.2023 17:00 (UTC)","258","n/e","n/e","n/e","32","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","101","28","88","47"
"BZN|DK2","09.09.2023 17:00 - 09.09.2023 18:00 (UTC)","324","n/e","n/e","n/e","31","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","27","131","50"
"BZN|DK2","09.09.2023 18:00 - 09.09.2023 19:00 (UTC)","323","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","141","54"
"BZN|DK2","09.09.2023 19:00 - 09.09.2023 20:00 (UTC)","322","n/e","n/e","n/e","31","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","114","57"
"BZN|DK2","09.09.2023 20:00 - 09.09.2023 21:00 (UTC)","265","n/e","n/e","n/e","31","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","72","53"
"BZN|DK2","09.09.2023 21:00 - 09.09.2023 22:00 (UTC)","249","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","40","49"
"BZN|DK2","09.09.2023 22:00 - 09.09.2023 23:00 (UTC)","265","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","17","46"
"BZN|DK2","09.09.2023 23:00 - 10.09.2023 00:00 (UTC)","267","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","5","42"
"BZN|DK2","10.09.2023 00:00 - 10.09.2023 01:00 (UTC)","258","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","28","4","40"
"BZN|DK2","10.09.2023 01:00 - 10.09.2023 02:00 (UTC)","188","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","6","39"
"BZN|DK2","10.09.2023 02:00 - 10.09.2023 03:00 (UTC)","179","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","5","37"
"BZN|DK2","10.09.2023 03:00 - 10.09.2023 04:00 (UTC)","176","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","27","4","37"
"BZN|DK2","10.09.2023 04:00 - 10.09.2023 05:00 (UTC)","262","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","27","5","52"
"BZN|DK2","10.09.2023 05:00 - 10.09.2023 06:00 (UTC)","244","n/e","n/e","n/e","32","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","27","34","48"
"BZN|DK2","10.09.2023 06:00 - 10.09.2023 07:00 (UTC)","247","n/e","n/e","n/e","31","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","121","27","39","40"
"BZN|DK2","10.09.2023 07:00 - 10.09.2023 08:00 (UTC)","188","n/e","n/e","n/e","31","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","212","27","35","39"
"BZN|DK2","10.09.2023 08:00 - 10.09.2023 09:00 (UTC)","184","n/e","n/e","n/e","32","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","27","35","36"
"BZN|DK2","10.09.2023 09:00 - 10.09.2023 10:00 (UTC)","139","n/e","n/e","n/e","32","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","325","27","35","37"
"BZN|DK2","10.09.2023 10:00 - 10.09.2023 11:00 (UTC)","132","n/e","n/e","n/e","32","50","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","340","27","30","37"
"BZN|DK2","10.09.2023 11:00 - 10.09.2023 12:00 (UTC)","128","n/e","n/e","n/e","30","47","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","359","27","31","37"
"BZN|DK2","10.09.2023 12:00 - 10.09.2023 13:00 (UTC)","131","n/e","n/e","n/e","31","49","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","358","27","42","41"
"BZN|DK2","10.09.2023 13:00 - 10.09.2023 14:00 (UTC)","132","n/e","n/e","n/e","32","49","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","27","37","42"
"BZN|DK2","10.09.2023 14:00 - 10.09.2023 15:00 (UTC)","309","n/e","n/e","n/e","41","34","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","205","26","57","39"
"BZN|DK2","10.09.2023 15:00 - 10.09.2023 16:00 (UTC)","309","n/e","n/e","n/e","27","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","27","46","36"
"BZN|DK2","10.09.2023 16:00 - 10.09.2023 17:00 (UTC)","321","n/e","n/e","n/e","35","48","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","27","48","36"
"BZN|DK2","10.09.2023 17:00 - 10.09.2023 18:00 (UTC)","344","n/e","n/e","n/e","25","30","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","25","48","36"
"BZN|DK2","10.09.2023 18:00 - 10.09.2023 19:00 (UTC)","346","n/e","n/e","n/e","8","13","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","51","35"
"BZN|DK2","10.09.2023 19:00 - 10.09.2023 20:00 (UTC)","343","n/e","n/e","n/e","8","13","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","49","35"
"BZN|DK2","10.09.2023 20:00 - 10.09.2023 21:00 (UTC)","270","n/e","n/e","n/e","19","31","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","26","29","36"
"BZN|DK2","10.09.2023 21:00 - 10.09.2023 22:00 (UTC)","247","n/e","n/e","n/e","20","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","26","15","35"
"BZN|DK2","10.09.2023 22:00 - 10.09.2023 23:00 (UTC)","256","n/e","n/e","n/e","20","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","26","11","34"
"BZN|DK2","10.09.2023 23:00 - 11.09.2023 00:00 (UTC)","238","n/e","n/e","n/e","20","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","25","10","34"
"BZN|DK2","11.09.2023 00:00 - 11.09.2023 01:00 (UTC)","230","n/e","n/e","n/e","20","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","25","6","35"
"BZN|DK2","11.09.2023 01:00 - 11.09.2023 02:00 (UTC)","227","n/e","n/e","n/e","20","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","26","6","35"
"BZN|DK2","11.09.2023 02:00 - 11.09.2023 03:00 (UTC)","206","n/e","n/e","n/e","19","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","25","6","35"
"BZN|DK2","11.09.2023 03:00 - 11.09.2023 04:00 (UTC)","253","n/e","n/e","n/e","20","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","25","6","35"
"BZN|DK2","11.09.2023 04:00 - 11.09.2023 05:00 (UTC)","194","n/e","n/e","n/e","19","31","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","26","6","36"
"BZN|DK2","11.09.2023 05:00 - 11.09.2023 06:00 (UTC)","311","n/e","n/e","n/e","25","31","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","26","6","36"
"BZN|DK2","11.09.2023 06:00 - 11.09.2023 07:00 (UTC)","379","n/e","n/e","n/e","28","19","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","24","6","39"
"BZN|DK2","11.09.2023 07:00 - 11.09.2023 08:00 (UTC)","317","n/e","n/e","n/e","25","39","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","122","23","5","42"
"BZN|DK2","11.09.2023 08:00 - 11.09.2023 09:00 (UTC)","293","n/e","n/e","n/e","41","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","231","24","5","43"
"BZN|DK2","11.09.2023 09:00 - 11.09.2023 10:00 (UTC)","305","n/e","n/e","n/e","40","49","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","353","24","5","41"
"BZN|DK2","11.09.2023 10:00 - 11.09.2023 11:00 (UTC)","295","n/e","n/e","n/e","46","51","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","456","24","6","39"
"BZN|DK2","11.09.2023 11:00 - 11.09.2023 12:00 (UTC)","205","n/e","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","567","24","3","36"
"BZN|DK2","11.09.2023 12:00 - 11.09.2023 13:00 (UTC)","163","n/e","n/e","n/e","24","38","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","549","23","5","36"
"BZN|DK2","11.09.2023 13:00 - 11.09.2023 14:00 (UTC)","193","n/e","n/e","n/e","22","36","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","466","23","6","41"
"BZN|DK2","11.09.2023 14:00 - 11.09.2023 15:00 (UTC)","262","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","350","24","8","49"
"BZN|DK2","11.09.2023 15:00 - 11.09.2023 16:00 (UTC)","335","n/e","n/e","n/e","26","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","208","23","13","46"
"BZN|DK2","11.09.2023 16:00 - 11.09.2023 17:00 (UTC)","374","n/e","n/e","n/e","43","36","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","23","6","47"
"BZN|DK2","11.09.2023 17:00 - 11.09.2023 18:00 (UTC)","391","n/e","n/e","n/e","35","38","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","23","7","54"
"BZN|DK2","11.09.2023 18:00 - 11.09.2023 19:00 (UTC)","399","n/e","n/e","n/e","19","31","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","21","15","62"
"BZN|DK2","11.09.2023 19:00 - 11.09.2023 20:00 (UTC)","350","n/e","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","34","73"
"BZN|DK2","11.09.2023 20:00 - 11.09.2023 21:00 (UTC)","229","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","53","88"
"BZN|DK2","11.09.2023 21:00 - 11.09.2023 22:00 (UTC)","212","n/e","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","68","84"
"BZN|DK2","11.09.2023 22:00 - 11.09.2023 23:00 (UTC)","209","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","93","64"
"BZN|DK2","11.09.2023 23:00 - 12.09.2023 00:00 (UTC)","182","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","131","56"
"BZN|DK2","12.09.2023 00:00 - 12.09.2023 01:00 (UTC)","184","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","147","62"
"BZN|DK2","12.09.2023 01:00 - 12.09.2023 02:00 (UTC)","209","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","195","69"
"BZN|DK2","12.09.2023 02:00 - 12.09.2023 03:00 (UTC)","185","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","179","65"
"BZN|DK2","12.09.2023 03:00 - 12.09.2023 04:00 (UTC)","265","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","64","56"
"BZN|DK2","12.09.2023 04:00 - 12.09.2023 05:00 (UTC)","311","n/e","n/e","n/e","46","47","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","65","54"
"BZN|DK2","12.09.2023 05:00 - 12.09.2023 06:00 (UTC)","391","n/e","n/e","n/e","59","45","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10","55","89","40"
"BZN|DK2","12.09.2023 06:00 - 12.09.2023 07:00 (UTC)","352","n/e","n/e","n/e","22","32","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","53","25","129","37"
"BZN|DK2","12.09.2023 07:00 - 12.09.2023 08:00 (UTC)","328","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","93","23","55","39"
"BZN|DK2","12.09.2023 08:00 - 12.09.2023 09:00 (UTC)","276","n/e","n/e","n/e","26","43","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","173","23","38","41"
"BZN|DK2","12.09.2023 09:00 - 12.09.2023 10:00 (UTC)","243","n/e","n/e","n/e","26","42","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","250","23","21","42"
"BZN|DK2","12.09.2023 10:00 - 12.09.2023 11:00 (UTC)","216","n/e","n/e","n/e","25","41","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","354","23","40","65"
"BZN|DK2","12.09.2023 11:00 - 12.09.2023 12:00 (UTC)","212","n/e","n/e","n/e","26","42","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","344","23","75","70"
"BZN|DK2","12.09.2023 12:00 - 12.09.2023 13:00 (UTC)","202","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","382","23","59","68"
"BZN|DK2","12.09.2023 13:00 - 12.09.2023 14:00 (UTC)","229","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","274","22","51","67"
"BZN|DK2","12.09.2023 14:00 - 12.09.2023 15:00 (UTC)","245","n/e","n/e","n/e","26","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","172","22","49","66"
"BZN|DK2","12.09.2023 15:00 - 12.09.2023 16:00 (UTC)","268","n/e","n/e","n/e","26","49","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","23","65","67"
"BZN|DK2","12.09.2023 16:00 - 12.09.2023 17:00 (UTC)","328","n/e","n/e","n/e","29","68","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","67","23","44","59"
"BZN|DK2","12.09.2023 17:00 - 12.09.2023 18:00 (UTC)","356","n/e","n/e","n/e","22","59","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","22","46","46"
"BZN|DK2","12.09.2023 18:00 - 12.09.2023 19:00 (UTC)","388","n/e","n/e","n/e","14","30","5","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","21","69","55"
"BZN|DK2","12.09.2023 19:00 - 12.09.2023 20:00 (UTC)","326","n/e","n/e","n/e","27","44","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","60","51"
"BZN|DK2","12.09.2023 20:00 - 12.09.2023 21:00 (UTC)","263","n/e","n/e","n/e","26","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","83","55"
"BZN|DK2","12.09.2023 21:00 - 12.09.2023 22:00 (UTC)","270","n/e","n/e","n/e","27","43","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","56","67"
"BZN|DK2","12.09.2023 22:00 - 12.09.2023 23:00 (UTC)","247","n/e","n/e","n/e","25","40","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","22","33","78"
"BZN|DK2","12.09.2023 23:00 - 13.09.2023 00:00 (UTC)","237","n/e","n/e","n/e","25","40","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","22","64","87"
"BZN|DK2","13.09.2023 00:00 - 13.09.2023 01:00 (UTC)","219","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","134","94"
"BZN|DK2","13.09.2023 01:00 - 13.09.2023 02:00 (UTC)","195","n/e","n/e","n/e","25","41","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","22","148","96"
"BZN|DK2","13.09.2023 02:00 - 13.09.2023 03:00 (UTC)","256","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","22","100","73"
"BZN|DK2","13.09.2023 03:00 - 13.09.2023 04:00 (UTC)","299","n/e","n/e","n/e","26","42","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","23","130","72"
"BZN|DK2","13.09.2023 04:00 - 13.09.2023 05:00 (UTC)","218","n/e","n/e","n/e","22","36","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","24","165","84"
"BZN|DK2","13.09.2023 05:00 - 13.09.2023 06:00 (UTC)","265","n/e","n/e","n/e","19","31","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","25","194","91"
"BZN|DK2","13.09.2023 06:00 - 13.09.2023 07:00 (UTC)","268","n/e","n/e","n/e","19","31","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","26","170","96"
"BZN|DK2","13.09.2023 07:00 - 13.09.2023 08:00 (UTC)","266","n/e","n/e","n/e","20","33","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","26","154","90"
"BZN|DK2","13.09.2023 08:00 - 13.09.2023 09:00 (UTC)","292","n/e","n/e","n/e","29","38","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","175","26","162","104"
"BZN|DK2","13.09.2023 09:00 - 13.09.2023 10:00 (UTC)","278","n/e","n/e","n/e","44","49","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","278","27","200","112"
