"Time (UTC)","BZN|DE-LU > BZN|DK1 [MW]","BZN|DK1 > BZN|DE-LU [MW]"
"18.08.2023 19:15 - 18.08.2023 19:30","0","818"
"18.08.2023 19:30 - 18.08.2023 19:45","0","820"
"18.08.2023 19:45 - 18.08.2023 20:00","0","827"
"18.08.2023 20:00 - 18.08.2023 20:15","0","804"
"18.08.2023 20:15 - 18.08.2023 20:30","0","804"
"18.08.2023 20:30 - 18.08.2023 20:45","0","841"
"18.08.2023 20:45 - 18.08.2023 21:00","0","752"
"18.08.2023 21:00 - 18.08.2023 21:15","0","675"
"18.08.2023 21:15 - 18.08.2023 21:30","0","726"
"18.08.2023 21:30 - 18.08.2023 21:45","0","748"
"18.08.2023 21:45 - 18.08.2023 22:00","0","828"
"18.08.2023 22:00 - 18.08.2023 22:15","0","1093"
"18.08.2023 22:15 - 18.08.2023 22:30","0","1364"
"18.08.2023 22:30 - 18.08.2023 22:45","0","1418"
"18.08.2023 22:45 - 18.08.2023 23:00","0","1450"
"18.08.2023 23:00 - 18.08.2023 23:15","0","1469"
"18.08.2023 23:15 - 18.08.2023 23:30","0","1552"
"18.08.2023 23:30 - 18.08.2023 23:45","0","1546"
"18.08.2023 23:45 - 19.08.2023 00:00","0","1522"
"19.08.2023 00:00 - 19.08.2023 00:15","0","1469"
"19.08.2023 00:15 - 19.08.2023 00:30","0","1513"
"19.08.2023 00:30 - 19.08.2023 00:45","0","1630"
"19.08.2023 00:45 - 19.08.2023 01:00","0","1522"
"19.08.2023 01:00 - 19.08.2023 01:15","0","1570"
"19.08.2023 01:15 - 19.08.2023 01:30","0","1580"
"19.08.2023 01:30 - 19.08.2023 01:45","0","1589"
"19.08.2023 01:45 - 19.08.2023 02:00","0","1592"
"19.08.2023 02:00 - 19.08.2023 02:15","0","1420"
"19.08.2023 02:15 - 19.08.2023 02:30","0","1394"
"19.08.2023 02:30 - 19.08.2023 02:45","0","1518"
"19.08.2023 02:45 - 19.08.2023 03:00","0","1530"
"19.08.2023 03:00 - 19.08.2023 03:15","0","1308"
"19.08.2023 03:15 - 19.08.2023 03:30","0","1397"
"19.08.2023 03:30 - 19.08.2023 03:45","0","1440"
"19.08.2023 03:45 - 19.08.2023 04:00","0","1379"
"19.08.2023 04:00 - 19.08.2023 04:15","0","1309"
"19.08.2023 04:15 - 19.08.2023 04:30","0","1189"
"19.08.2023 04:30 - 19.08.2023 04:45","0","1316"
"19.08.2023 04:45 - 19.08.2023 05:00","0","1387"
"19.08.2023 05:00 - 19.08.2023 05:15","0","1526"
"19.08.2023 05:15 - 19.08.2023 05:30","0","1401"
"19.08.2023 05:30 - 19.08.2023 05:45","0","1260"
"19.08.2023 05:45 - 19.08.2023 06:00","0","1231"
"19.08.2023 06:00 - 19.08.2023 06:15","0","1163"
"19.08.2023 06:15 - 19.08.2023 06:30","0","1169"
"19.08.2023 06:30 - 19.08.2023 06:45","0","1175"
"19.08.2023 06:45 - 19.08.2023 07:00","0","1084"
"19.08.2023 07:00 - 19.08.2023 07:15","0","942"
"19.08.2023 07:15 - 19.08.2023 07:30","0","1077"
"19.08.2023 07:30 - 19.08.2023 07:45","0","1093"
"19.08.2023 07:45 - 19.08.2023 08:00","0","1167"
"19.08.2023 08:00 - 19.08.2023 08:15","0","1283"
"19.08.2023 08:15 - 19.08.2023 08:30","0","1389"
"19.08.2023 08:30 - 19.08.2023 08:45","0","1318"
"19.08.2023 08:45 - 19.08.2023 09:00","0","1314"
"19.08.2023 09:00 - 19.08.2023 09:15","0","1336"
"19.08.2023 09:15 - 19.08.2023 09:30","0","1456"
"19.08.2023 09:30 - 19.08.2023 09:45","0","1494"
"19.08.2023 09:45 - 19.08.2023 10:00","0","1413"
"19.08.2023 10:00 - 19.08.2023 10:15","0","1490"
"19.08.2023 10:15 - 19.08.2023 10:30","0","1375"
"19.08.2023 10:30 - 19.08.2023 10:45","0","1492"
"19.08.2023 10:45 - 19.08.2023 11:00","0","1538"
"19.08.2023 11:00 - 19.08.2023 11:15","0","1293"
"19.08.2023 11:15 - 19.08.2023 11:30","0","1213"
"19.08.2023 11:30 - 19.08.2023 11:45","0","1126"
"19.08.2023 11:45 - 19.08.2023 12:00","0","1153"
"19.08.2023 12:00 - 19.08.2023 12:15","0","970"
"19.08.2023 12:15 - 19.08.2023 12:30","0","939"
"19.08.2023 12:30 - 19.08.2023 12:45","0","960"
"19.08.2023 12:45 - 19.08.2023 13:00","0","1138"
"19.08.2023 13:00 - 19.08.2023 13:15","0","1462"
"19.08.2023 13:15 - 19.08.2023 13:30","0","1540"
"19.08.2023 13:30 - 19.08.2023 13:45","0","1517"
"19.08.2023 13:45 - 19.08.2023 14:00","0","1739"
"19.08.2023 14:00 - 19.08.2023 14:15","0","2212"
"19.08.2023 14:15 - 19.08.2023 14:30","0","2398"
"19.08.2023 14:30 - 19.08.2023 14:45","0","2434"
"19.08.2023 14:45 - 19.08.2023 15:00","0","2342"
"19.08.2023 15:00 - 19.08.2023 15:15","0","2427"
"19.08.2023 15:15 - 19.08.2023 15:30","0","2408"
"19.08.2023 15:30 - 19.08.2023 15:45","0","2410"
"19.08.2023 15:45 - 19.08.2023 16:00","0","2408"
"19.08.2023 16:00 - 19.08.2023 16:15","0","2674"
"19.08.2023 16:15 - 19.08.2023 16:30","0","2557"
"19.08.2023 16:30 - 19.08.2023 16:45","0","2570"
"19.08.2023 16:45 - 19.08.2023 17:00","0","2516"
"19.08.2023 17:00 - 19.08.2023 17:15","0","2420"
"19.08.2023 17:15 - 19.08.2023 17:30","0","2456"
"19.08.2023 17:30 - 19.08.2023 17:45","0","2468"
"19.08.2023 17:45 - 19.08.2023 18:00","0","2491"
"19.08.2023 18:00 - 19.08.2023 18:15","0","2143"
"19.08.2023 18:15 - 19.08.2023 18:30","0","2150"
"19.08.2023 18:30 - 19.08.2023 18:45","0","2084"
"19.08.2023 18:45 - 19.08.2023 19:00","0","2031"
"19.08.2023 19:00 - 19.08.2023 19:15","0","1402"
"19.08.2023 19:15 - 19.08.2023 19:30","0","1370"
"19.08.2023 19:30 - 19.08.2023 19:45","0","1337"
"19.08.2023 19:45 - 19.08.2023 20:00","0","1276"
"19.08.2023 20:00 - 19.08.2023 20:15","0","1540"
"19.08.2023 20:15 - 19.08.2023 20:30","0","1512"
"19.08.2023 20:30 - 19.08.2023 20:45","0","1371"
"19.08.2023 20:45 - 19.08.2023 21:00","0","1432"
"19.08.2023 21:00 - 19.08.2023 21:15","0","1771"
"19.08.2023 21:15 - 19.08.2023 21:30","0","2045"
"19.08.2023 21:30 - 19.08.2023 21:45","0","1887"
"19.08.2023 21:45 - 19.08.2023 22:00","0","1925"
"19.08.2023 22:00 - 19.08.2023 22:15","0","2167"
"19.08.2023 22:15 - 19.08.2023 22:30","0","2213"
"19.08.2023 22:30 - 19.08.2023 22:45","0","2164"
"19.08.2023 22:45 - 19.08.2023 23:00","0","2047"
"19.08.2023 23:00 - 19.08.2023 23:15","0","1901"
"19.08.2023 23:15 - 19.08.2023 23:30","0","1794"
"19.08.2023 23:30 - 19.08.2023 23:45","0","1744"
"19.08.2023 23:45 - 20.08.2023 00:00","0","1725"
"20.08.2023 00:00 - 20.08.2023 00:15","0","1517"
"20.08.2023 00:15 - 20.08.2023 00:30","0","1470"
"20.08.2023 00:30 - 20.08.2023 00:45","0","1431"
"20.08.2023 00:45 - 20.08.2023 01:00","0","1433"
"20.08.2023 01:00 - 20.08.2023 01:15","0","1452"
"20.08.2023 01:15 - 20.08.2023 01:30","0","1436"
"20.08.2023 01:30 - 20.08.2023 01:45","0","1391"
"20.08.2023 01:45 - 20.08.2023 02:00","0","1302"
"20.08.2023 02:00 - 20.08.2023 02:15","0","664"
"20.08.2023 02:15 - 20.08.2023 02:30","0","654"
"20.08.2023 02:30 - 20.08.2023 02:45","0","649"
"20.08.2023 02:45 - 20.08.2023 03:00","0","646"
"20.08.2023 03:00 - 20.08.2023 03:15","0","596"
"20.08.2023 03:15 - 20.08.2023 03:30","0","588"
"20.08.2023 03:30 - 20.08.2023 03:45","0","564"
"20.08.2023 03:45 - 20.08.2023 04:00","0","565"
"20.08.2023 04:00 - 20.08.2023 04:15","0","543"
"20.08.2023 04:15 - 20.08.2023 04:30","0","551"
"20.08.2023 04:30 - 20.08.2023 04:45","0","590"
"20.08.2023 04:45 - 20.08.2023 05:00","0","592"
"20.08.2023 05:00 - 20.08.2023 05:15","0","1070"
"20.08.2023 05:15 - 20.08.2023 05:30","0","1130"
"20.08.2023 05:30 - 20.08.2023 05:45","0","1108"
"20.08.2023 05:45 - 20.08.2023 06:00","0","1108"
"20.08.2023 06:00 - 20.08.2023 06:15","0","1242"
"20.08.2023 06:15 - 20.08.2023 06:30","0","1292"
"20.08.2023 06:30 - 20.08.2023 06:45","0","1264"
"20.08.2023 06:45 - 20.08.2023 07:00","0","1195"
"20.08.2023 07:00 - 20.08.2023 07:15","0","1276"
"20.08.2023 07:15 - 20.08.2023 07:30","0","1380"
"20.08.2023 07:30 - 20.08.2023 07:45","0","1342"
"20.08.2023 07:45 - 20.08.2023 08:00","0","1335"
"20.08.2023 08:00 - 20.08.2023 08:15","0","1554"
"20.08.2023 08:15 - 20.08.2023 08:30","0","1455"
"20.08.2023 08:30 - 20.08.2023 08:45","0","1495"
"20.08.2023 08:45 - 20.08.2023 09:00","0","1355"
"20.08.2023 09:00 - 20.08.2023 09:15","0","1254"
"20.08.2023 09:15 - 20.08.2023 09:30","0","1168"
"20.08.2023 09:30 - 20.08.2023 09:45","0","1157"
"20.08.2023 09:45 - 20.08.2023 10:00","0","954"
"20.08.2023 10:00 - 20.08.2023 10:15","0","549"
"20.08.2023 10:15 - 20.08.2023 10:30","0","418"
"20.08.2023 10:30 - 20.08.2023 10:45","0","309"
"20.08.2023 10:45 - 20.08.2023 11:00","0","64"
"20.08.2023 11:00 - 20.08.2023 11:15","547","0"
"20.08.2023 11:15 - 20.08.2023 11:30","789","0"
"20.08.2023 11:30 - 20.08.2023 11:45","566","0"
"20.08.2023 11:45 - 20.08.2023 12:00","497","0"
"20.08.2023 12:00 - 20.08.2023 12:15","198","0"
"20.08.2023 12:15 - 20.08.2023 12:30","0","2"
"20.08.2023 12:30 - 20.08.2023 12:45","209","0"
"20.08.2023 12:45 - 20.08.2023 13:00","0","85"
"20.08.2023 13:00 - 20.08.2023 13:15","0","772"
"20.08.2023 13:15 - 20.08.2023 13:30","0","1259"
"20.08.2023 13:30 - 20.08.2023 13:45","0","1207"
"20.08.2023 13:45 - 20.08.2023 14:00","0","1424"
"20.08.2023 14:00 - 20.08.2023 14:15","0","1854"
"20.08.2023 14:15 - 20.08.2023 14:30","0","2099"
"20.08.2023 14:30 - 20.08.2023 14:45","0","2076"
"20.08.2023 14:45 - 20.08.2023 15:00","0","2110"
"20.08.2023 15:00 - 20.08.2023 15:15","0","2052"
"20.08.2023 15:15 - 20.08.2023 15:30","0","1932"
"20.08.2023 15:30 - 20.08.2023 15:45","0","1932"
"20.08.2023 15:45 - 20.08.2023 16:00","0","1862"
"20.08.2023 16:00 - 20.08.2023 16:15","0","1725"
"20.08.2023 16:15 - 20.08.2023 16:30","0","1524"
"20.08.2023 16:30 - 20.08.2023 16:45","0","1492"
"20.08.2023 16:45 - 20.08.2023 17:00","0","1491"
"20.08.2023 17:00 - 20.08.2023 17:15","0","1624"
"20.08.2023 17:15 - 20.08.2023 17:30","0","1546"
"20.08.2023 17:30 - 20.08.2023 17:45","0","1584"
"20.08.2023 17:45 - 20.08.2023 18:00","0","1611"
"20.08.2023 18:00 - 20.08.2023 18:15","0","1486"
"20.08.2023 18:15 - 20.08.2023 18:30","0","1538"
"20.08.2023 18:30 - 20.08.2023 18:45","0","1462"
"20.08.2023 18:45 - 20.08.2023 19:00","0","1488"
"20.08.2023 19:00 - 20.08.2023 19:15","0","1590"
"20.08.2023 19:15 - 20.08.2023 19:30","0","1641"
"20.08.2023 19:30 - 20.08.2023 19:45","0","1679"
"20.08.2023 19:45 - 20.08.2023 20:00","0","1735"
"20.08.2023 20:00 - 20.08.2023 20:15","0","1653"
"20.08.2023 20:15 - 20.08.2023 20:30","0","1634"
"20.08.2023 20:30 - 20.08.2023 20:45","0","1639"
"20.08.2023 20:45 - 20.08.2023 21:00","0","1665"
"20.08.2023 21:00 - 20.08.2023 21:15","0","1331"
"20.08.2023 21:15 - 20.08.2023 21:30","0","1352"
"20.08.2023 21:30 - 20.08.2023 21:45","0","1386"
"20.08.2023 21:45 - 20.08.2023 22:00","0","1359"
"20.08.2023 22:00 - 20.08.2023 22:15","0","1220"
"20.08.2023 22:15 - 20.08.2023 22:30","0","1250"
"20.08.2023 22:30 - 20.08.2023 22:45","0","1242"
"20.08.2023 22:45 - 20.08.2023 23:00","0","1207"
"20.08.2023 23:00 - 20.08.2023 23:15","0","1135"
"20.08.2023 23:15 - 20.08.2023 23:30","0","1123"
"20.08.2023 23:30 - 20.08.2023 23:45","0","1133"
"20.08.2023 23:45 - 21.08.2023 00:00","0","1163"
"21.08.2023 00:00 - 21.08.2023 00:15","0","1222"
"21.08.2023 00:15 - 21.08.2023 00:30","0","1228"
"21.08.2023 00:30 - 21.08.2023 00:45","0","1205"
"21.08.2023 00:45 - 21.08.2023 01:00","0","1168"
"21.08.2023 01:00 - 21.08.2023 01:15","0","679"
"21.08.2023 01:15 - 21.08.2023 01:30","0","644"
"21.08.2023 01:30 - 21.08.2023 01:45","0","632"
"21.08.2023 01:45 - 21.08.2023 02:00","0","608"
"21.08.2023 02:00 - 21.08.2023 02:15","0","546"
"21.08.2023 02:15 - 21.08.2023 02:30","0","558"
"21.08.2023 02:30 - 21.08.2023 02:45","0","566"
"21.08.2023 02:45 - 21.08.2023 03:00","0","559"
"21.08.2023 03:00 - 21.08.2023 03:15","0","703"
"21.08.2023 03:15 - 21.08.2023 03:30","0","735"
"21.08.2023 03:30 - 21.08.2023 03:45","0","701"
"21.08.2023 03:45 - 21.08.2023 04:00","0","724"
"21.08.2023 04:00 - 21.08.2023 04:15","0","1154"
"21.08.2023 04:15 - 21.08.2023 04:30","0","1151"
"21.08.2023 04:30 - 21.08.2023 04:45","0","1103"
"21.08.2023 04:45 - 21.08.2023 05:00","0","1142"
"21.08.2023 05:00 - 21.08.2023 05:15","0","1489"
"21.08.2023 05:15 - 21.08.2023 05:30","0","1528"
"21.08.2023 05:30 - 21.08.2023 05:45","0","1532"
"21.08.2023 05:45 - 21.08.2023 06:00","0","1514"
"21.08.2023 06:00 - 21.08.2023 06:15","0","1462"
"21.08.2023 06:15 - 21.08.2023 06:30","0","1467"
"21.08.2023 06:30 - 21.08.2023 06:45","0","1548"
"21.08.2023 06:45 - 21.08.2023 07:00","0","1583"
"21.08.2023 07:00 - 21.08.2023 07:15","0","1788"
"21.08.2023 07:15 - 21.08.2023 07:30","0","1860"
"21.08.2023 07:30 - 21.08.2023 07:45","0","1940"
"21.08.2023 07:45 - 21.08.2023 08:00","0","1975"
"21.08.2023 08:00 - 21.08.2023 08:15","0","1968"
"21.08.2023 08:15 - 21.08.2023 08:30","0","2028"
"21.08.2023 08:30 - 21.08.2023 08:45","0","1934"
"21.08.2023 08:45 - 21.08.2023 09:00","0","1968"
"21.08.2023 09:00 - 21.08.2023 09:15","0","1796"
"21.08.2023 09:15 - 21.08.2023 09:30","0","1763"
"21.08.2023 09:30 - 21.08.2023 09:45","0","1893"
"21.08.2023 09:45 - 21.08.2023 10:00","0","1896"
"21.08.2023 10:00 - 21.08.2023 10:15","0","1932"
"21.08.2023 10:15 - 21.08.2023 10:30","0","1915"
"21.08.2023 10:30 - 21.08.2023 10:45","0","1934"
"21.08.2023 10:45 - 21.08.2023 11:00","0","1829"
"21.08.2023 11:00 - 21.08.2023 11:15","0","1509"
"21.08.2023 11:15 - 21.08.2023 11:30","0","1396"
"21.08.2023 11:30 - 21.08.2023 11:45","0","1478"
"21.08.2023 11:45 - 21.08.2023 12:00","0","1628"
"21.08.2023 12:00 - 21.08.2023 12:15","0","1219"
"21.08.2023 12:15 - 21.08.2023 12:30","0","1499"
"21.08.2023 12:30 - 21.08.2023 12:45","0","1471"
"21.08.2023 12:45 - 21.08.2023 13:00","0","1604"
"21.08.2023 13:00 - 21.08.2023 13:15","0","1697"
"21.08.2023 13:15 - 21.08.2023 13:30","0","1742"
"21.08.2023 13:30 - 21.08.2023 13:45","0","1729"
"21.08.2023 13:45 - 21.08.2023 14:00","0","1761"
"21.08.2023 14:00 - 21.08.2023 14:15","0","2069"
"21.08.2023 14:15 - 21.08.2023 14:30","0","1914"
"21.08.2023 14:30 - 21.08.2023 14:45","0","1942"
"21.08.2023 14:45 - 21.08.2023 15:00","0","1813"
"21.08.2023 15:00 - 21.08.2023 15:15","0","1985"
"21.08.2023 15:15 - 21.08.2023 15:30","0","1816"
"21.08.2023 15:30 - 21.08.2023 15:45","0","1760"
"21.08.2023 15:45 - 21.08.2023 16:00","0","1852"
"21.08.2023 16:00 - 21.08.2023 16:15","0","2190"
"21.08.2023 16:15 - 21.08.2023 16:30","0","2124"
"21.08.2023 16:30 - 21.08.2023 16:45","0","2091"
"21.08.2023 16:45 - 21.08.2023 17:00","0","2051"
"21.08.2023 17:00 - 21.08.2023 17:15","0","2180"
"21.08.2023 17:15 - 21.08.2023 17:30","0","2069"
"21.08.2023 17:30 - 21.08.2023 17:45","0","2056"
"21.08.2023 17:45 - 21.08.2023 18:00","0","2111"
"21.08.2023 18:00 - 21.08.2023 18:15","0","2217"
"21.08.2023 18:15 - 21.08.2023 18:30","0","2184"
"21.08.2023 18:30 - 21.08.2023 18:45","0","2180"
"21.08.2023 18:45 - 21.08.2023 19:00","0","2157"
"21.08.2023 19:00 - 21.08.2023 19:15","0","1962"
"21.08.2023 19:15 - 21.08.2023 19:30","0","1900"
"21.08.2023 19:30 - 21.08.2023 19:45","0","1929"
"21.08.2023 19:45 - 21.08.2023 20:00","0","1885"
"21.08.2023 20:00 - 21.08.2023 20:15","0","1278"
"21.08.2023 20:15 - 21.08.2023 20:30","0","1331"
"21.08.2023 20:30 - 21.08.2023 20:45","0","1311"
"21.08.2023 20:45 - 21.08.2023 21:00","0","1251"
"21.08.2023 21:00 - 21.08.2023 21:15","0","955"
"21.08.2023 21:15 - 21.08.2023 21:30","0","994"
"21.08.2023 21:30 - 21.08.2023 21:45","0","990"
"21.08.2023 21:45 - 21.08.2023 22:00","0","980"
"21.08.2023 22:00 - 21.08.2023 22:15","0","1042"
"21.08.2023 22:15 - 21.08.2023 22:30","0","1154"
"21.08.2023 22:30 - 21.08.2023 22:45","0","1180"
"21.08.2023 22:45 - 21.08.2023 23:00","0","1308"
"21.08.2023 23:00 - 21.08.2023 23:15","0","1893"
"21.08.2023 23:15 - 21.08.2023 23:30","0","1931"
"21.08.2023 23:30 - 21.08.2023 23:45","0","1910"
"21.08.2023 23:45 - 22.08.2023 00:00","0","1894"
"22.08.2023 00:00 - 22.08.2023 00:15","0","1683"
"22.08.2023 00:15 - 22.08.2023 00:30","0","1730"
"22.08.2023 00:30 - 22.08.2023 00:45","0","1708"
"22.08.2023 00:45 - 22.08.2023 01:00","0","1678"
"22.08.2023 01:00 - 22.08.2023 01:15","0","1956"
"22.08.2023 01:15 - 22.08.2023 01:30","0","2072"
"22.08.2023 01:30 - 22.08.2023 01:45","0","2082"
"22.08.2023 01:45 - 22.08.2023 02:00","0","1982"
"22.08.2023 02:00 - 22.08.2023 02:15","0","1941"
"22.08.2023 02:15 - 22.08.2023 02:30","0","1969"
"22.08.2023 02:30 - 22.08.2023 02:45","0","1972"
"22.08.2023 02:45 - 22.08.2023 03:00","0","1991"
"22.08.2023 03:00 - 22.08.2023 03:15","0","2087"
"22.08.2023 03:15 - 22.08.2023 03:30","0","2086"
"22.08.2023 03:30 - 22.08.2023 03:45","0","1992"
"22.08.2023 03:45 - 22.08.2023 04:00","0","2015"
"22.08.2023 04:00 - 22.08.2023 04:15","0","1959"
"22.08.2023 04:15 - 22.08.2023 04:30","0","1935"
"22.08.2023 04:30 - 22.08.2023 04:45","0","1938"
"22.08.2023 04:45 - 22.08.2023 05:00","0","1756"
"22.08.2023 05:00 - 22.08.2023 05:15","0","1105"
"22.08.2023 05:15 - 22.08.2023 05:30","0","937"
"22.08.2023 05:30 - 22.08.2023 05:45","0","938"
"22.08.2023 05:45 - 22.08.2023 06:00","0","928"
"22.08.2023 06:00 - 22.08.2023 06:15","0","863"
"22.08.2023 06:15 - 22.08.2023 06:30","0","861"
"22.08.2023 06:30 - 22.08.2023 06:45","0","845"
"22.08.2023 06:45 - 22.08.2023 07:00","0","913"
"22.08.2023 07:00 - 22.08.2023 07:15","0","985"
"22.08.2023 07:15 - 22.08.2023 07:30","0","1195"
"22.08.2023 07:30 - 22.08.2023 07:45","0","1174"
"22.08.2023 07:45 - 22.08.2023 08:00","0","1278"
"22.08.2023 08:00 - 22.08.2023 08:15","0","1304"
"22.08.2023 08:15 - 22.08.2023 08:30","0","1381"
"22.08.2023 08:30 - 22.08.2023 08:45","0","1388"
"22.08.2023 08:45 - 22.08.2023 09:00","0","1359"
"22.08.2023 09:00 - 22.08.2023 09:15","0","1272"
"22.08.2023 09:15 - 22.08.2023 09:30","0","1343"
"22.08.2023 09:30 - 22.08.2023 09:45","0","1392"
"22.08.2023 09:45 - 22.08.2023 10:00","0","1296"
"22.08.2023 10:00 - 22.08.2023 10:15","0","1301"
"22.08.2023 10:15 - 22.08.2023 10:30","0","1281"
"22.08.2023 10:30 - 22.08.2023 10:45","0","1277"
"22.08.2023 10:45 - 22.08.2023 11:00","0","1290"
"22.08.2023 11:00 - 22.08.2023 11:15","0","1352"
"22.08.2023 11:15 - 22.08.2023 11:30","0","1351"
"22.08.2023 11:30 - 22.08.2023 11:45","0","1393"
"22.08.2023 11:45 - 22.08.2023 12:00","0","1476"
"22.08.2023 12:00 - 22.08.2023 12:15","0","1180"
"22.08.2023 12:15 - 22.08.2023 12:30","0","1219"
"22.08.2023 12:30 - 22.08.2023 12:45","0","1168"
"22.08.2023 12:45 - 22.08.2023 13:00","0","1272"
"22.08.2023 13:00 - 22.08.2023 13:15","0","1450"
"22.08.2023 13:15 - 22.08.2023 13:30","0","1445"
"22.08.2023 13:30 - 22.08.2023 13:45","0","1368"
"22.08.2023 13:45 - 22.08.2023 14:00","0","1448"
"22.08.2023 14:00 - 22.08.2023 14:15","0","1718"
"22.08.2023 14:15 - 22.08.2023 14:30","0","1849"
"22.08.2023 14:30 - 22.08.2023 14:45","0","1756"
"22.08.2023 14:45 - 22.08.2023 15:00","0","1725"
"22.08.2023 15:00 - 22.08.2023 15:15","0","2132"
"22.08.2023 15:15 - 22.08.2023 15:30","0","1923"
"22.08.2023 15:30 - 22.08.2023 15:45","0","1773"
"22.08.2023 15:45 - 22.08.2023 16:00","0","1822"
"22.08.2023 16:00 - 22.08.2023 16:15","0","1825"
"22.08.2023 16:15 - 22.08.2023 16:30","0","1752"
"22.08.2023 16:30 - 22.08.2023 16:45","0","1629"
"22.08.2023 16:45 - 22.08.2023 17:00","0","1545"
"22.08.2023 17:00 - 22.08.2023 17:15","0","881"
"22.08.2023 17:15 - 22.08.2023 17:30","0","876"
"22.08.2023 17:30 - 22.08.2023 17:45","0","819"
"22.08.2023 17:45 - 22.08.2023 18:00","0","767"
"22.08.2023 18:00 - 22.08.2023 18:15","0","1193"
"22.08.2023 18:15 - 22.08.2023 18:30","0","1221"
"22.08.2023 18:30 - 22.08.2023 18:45","0","1246"
"22.08.2023 18:45 - 22.08.2023 19:00","0","1319"
"22.08.2023 19:00 - 22.08.2023 19:15","0","1216"
"22.08.2023 19:15 - 22.08.2023 19:30","0","1331"
"22.08.2023 19:30 - 22.08.2023 19:45","0","1305"
"22.08.2023 19:45 - 22.08.2023 20:00","0","1355"
"22.08.2023 20:00 - 22.08.2023 20:15","0","1480"
"22.08.2023 20:15 - 22.08.2023 20:30","0","1493"
"22.08.2023 20:30 - 22.08.2023 20:45","0","1620"
"22.08.2023 20:45 - 22.08.2023 21:00","0","1532"
"22.08.2023 21:00 - 22.08.2023 21:15","0","1350"
"22.08.2023 21:15 - 22.08.2023 21:30","0","1439"
"22.08.2023 21:30 - 22.08.2023 21:45","0","1576"
"22.08.2023 21:45 - 22.08.2023 22:00","0","1599"
"22.08.2023 22:00 - 22.08.2023 22:15","0","1452"
"22.08.2023 22:15 - 22.08.2023 22:30","0","1492"
"22.08.2023 22:30 - 22.08.2023 22:45","0","1480"
"22.08.2023 22:45 - 22.08.2023 23:00","0","1340"
"22.08.2023 23:00 - 22.08.2023 23:15","0","1189"
"22.08.2023 23:15 - 22.08.2023 23:30","0","1146"
"22.08.2023 23:30 - 22.08.2023 23:45","0","1090"
"22.08.2023 23:45 - 23.08.2023 00:00","0","1142"
"23.08.2023 00:00 - 23.08.2023 00:15","0","1390"
"23.08.2023 00:15 - 23.08.2023 00:30","0","1511"
"23.08.2023 00:30 - 23.08.2023 00:45","0","1490"
"23.08.2023 00:45 - 23.08.2023 01:00","0","1569"
"23.08.2023 01:00 - 23.08.2023 01:15","0","2087"
"23.08.2023 01:15 - 23.08.2023 01:30","0","2136"
"23.08.2023 01:30 - 23.08.2023 01:45","0","2153"
"23.08.2023 01:45 - 23.08.2023 02:00","0","2198"
"23.08.2023 02:00 - 23.08.2023 02:15","0","2084"
"23.08.2023 02:15 - 23.08.2023 02:30","0","2116"
"23.08.2023 02:30 - 23.08.2023 02:45","0","2072"
"23.08.2023 02:45 - 23.08.2023 03:00","0","2101"
"23.08.2023 03:00 - 23.08.2023 03:15","0","2241"
"23.08.2023 03:15 - 23.08.2023 03:30","0","2264"
"23.08.2023 03:30 - 23.08.2023 03:45","0","2265"
"23.08.2023 03:45 - 23.08.2023 04:00","0","2297"
"23.08.2023 04:00 - 23.08.2023 04:15","0","2294"
"23.08.2023 04:15 - 23.08.2023 04:30","0","2292"
"23.08.2023 04:30 - 23.08.2023 04:45","0","2141"
"23.08.2023 04:45 - 23.08.2023 05:00","0","1964"
"23.08.2023 05:00 - 23.08.2023 05:15","0","1215"
"23.08.2023 05:15 - 23.08.2023 05:30","0","761"
"23.08.2023 05:30 - 23.08.2023 05:45","0","782"
"23.08.2023 05:45 - 23.08.2023 06:00","0","763"
"23.08.2023 06:00 - 23.08.2023 06:15","0","810"
"23.08.2023 06:15 - 23.08.2023 06:30","0","835"
"23.08.2023 06:30 - 23.08.2023 06:45","0","828"
"23.08.2023 06:45 - 23.08.2023 07:00","0","844"
"23.08.2023 07:00 - 23.08.2023 07:15","0","798"
"23.08.2023 07:15 - 23.08.2023 07:30","0","748"
"23.08.2023 07:30 - 23.08.2023 07:45","0","687"
"23.08.2023 07:45 - 23.08.2023 08:00","0","699"
"23.08.2023 08:00 - 23.08.2023 08:15","0","777"
"23.08.2023 08:15 - 23.08.2023 08:30","0","869"
"23.08.2023 08:30 - 23.08.2023 08:45","0","976"
"23.08.2023 08:45 - 23.08.2023 09:00","0","1016"
"23.08.2023 09:00 - 23.08.2023 09:15","0","1177"
"23.08.2023 09:15 - 23.08.2023 09:30","0","1259"
"23.08.2023 09:30 - 23.08.2023 09:45","0","1315"
"23.08.2023 09:45 - 23.08.2023 10:00","0","1437"
"23.08.2023 10:00 - 23.08.2023 10:15","0","1376"
"23.08.2023 10:15 - 23.08.2023 10:30","0","1475"
"23.08.2023 10:30 - 23.08.2023 10:45","0","1407"
"23.08.2023 10:45 - 23.08.2023 11:00","0","1417"
"23.08.2023 11:00 - 23.08.2023 11:15","0","1605"
"23.08.2023 11:15 - 23.08.2023 11:30","0","1747"
"23.08.2023 11:30 - 23.08.2023 11:45","0","1752"
"23.08.2023 11:45 - 23.08.2023 12:00","0","1824"
"23.08.2023 12:00 - 23.08.2023 12:15","0","1712"
