"Time (UTC)","BZN|DE-LU > BZN|DK2 [MW]","BZN|DK2 > BZN|DE-LU [MW]"
"16.09.2023 07:45 - 16.09.2023 08:00","0","586"
"16.09.2023 08:00 - 16.09.2023 08:15","0","690"
"16.09.2023 08:15 - 16.09.2023 08:30","0","701"
"16.09.2023 08:30 - 16.09.2023 08:45","0","701"
"16.09.2023 08:45 - 16.09.2023 09:00","0","700"
"16.09.2023 09:00 - 16.09.2023 09:15","0","688"
"16.09.2023 09:15 - 16.09.2023 09:30","0","686"
"16.09.2023 09:30 - 16.09.2023 09:45","0","686"
"16.09.2023 09:45 - 16.09.2023 10:00","0","681"
"16.09.2023 10:00 - 16.09.2023 10:15","0","633"
"16.09.2023 10:15 - 16.09.2023 10:30","0","629"
"16.09.2023 10:30 - 16.09.2023 10:45","0","629"
"16.09.2023 10:45 - 16.09.2023 11:00","0","628"
"16.09.2023 11:00 - 16.09.2023 11:15","0","611"
"16.09.2023 11:15 - 16.09.2023 11:30","0","610"
"16.09.2023 11:30 - 16.09.2023 11:45","0","609"
"16.09.2023 11:45 - 16.09.2023 12:00","0","607"
"16.09.2023 12:00 - 16.09.2023 12:15","0","588"
"16.09.2023 12:15 - 16.09.2023 12:30","0","586"
"16.09.2023 12:30 - 16.09.2023 12:45","0","586"
"16.09.2023 12:45 - 16.09.2023 13:00","0","589"
"16.09.2023 13:00 - 16.09.2023 13:15","0","621"
"16.09.2023 13:15 - 16.09.2023 13:30","0","623"
"16.09.2023 13:30 - 16.09.2023 13:45","0","623"
"16.09.2023 13:45 - 16.09.2023 14:00","0","608"
"16.09.2023 14:00 - 16.09.2023 14:15","0","444"
"16.09.2023 14:15 - 16.09.2023 14:30","0","427"
"16.09.2023 14:30 - 16.09.2023 14:45","0","427"
"16.09.2023 14:45 - 16.09.2023 15:00","0","431"
"16.09.2023 15:00 - 16.09.2023 15:15","0","460"
"16.09.2023 15:15 - 16.09.2023 15:30","0","463"
"16.09.2023 15:30 - 16.09.2023 15:45","0","463"
"16.09.2023 15:45 - 16.09.2023 16:00","0","457"
"16.09.2023 16:00 - 16.09.2023 16:15","0","391"
"16.09.2023 16:15 - 16.09.2023 16:30","0","384"
"16.09.2023 16:30 - 16.09.2023 16:45","0","383"
"16.09.2023 16:45 - 16.09.2023 17:00","0","378"
"16.09.2023 17:00 - 16.09.2023 17:15","0","319"
"16.09.2023 17:15 - 16.09.2023 17:30","0","313"
"16.09.2023 17:30 - 16.09.2023 17:45","0","313"
"16.09.2023 17:45 - 16.09.2023 18:00","0","310"
"16.09.2023 18:00 - 16.09.2023 18:15","0","277"
"16.09.2023 18:15 - 16.09.2023 18:30","0","274"
"16.09.2023 18:30 - 16.09.2023 18:45","0","274"
"16.09.2023 18:45 - 16.09.2023 19:00","0","287"
"16.09.2023 19:00 - 16.09.2023 19:15","0","413"
"16.09.2023 19:15 - 16.09.2023 19:30","0","425"
"16.09.2023 19:30 - 16.09.2023 19:45","0","425"
"16.09.2023 19:45 - 16.09.2023 20:00","0","431"
"16.09.2023 20:00 - 16.09.2023 20:15","0","494"
"16.09.2023 20:15 - 16.09.2023 20:30","0","500"
"16.09.2023 20:30 - 16.09.2023 20:45","0","500"
"16.09.2023 20:45 - 16.09.2023 21:00","0","485"
"16.09.2023 21:00 - 16.09.2023 21:15","0","329"
"16.09.2023 21:15 - 16.09.2023 21:30","0","314"
"16.09.2023 21:30 - 16.09.2023 21:45","0","314"
"16.09.2023 21:45 - 16.09.2023 22:00","0","366"
"16.09.2023 22:00 - 16.09.2023 22:15","0","570"
"16.09.2023 22:15 - 16.09.2023 22:30","0","623"
"16.09.2023 22:30 - 16.09.2023 22:45","0","623"
"16.09.2023 22:45 - 16.09.2023 23:00","0","615"
"16.09.2023 23:00 - 16.09.2023 23:15","0","541"
"16.09.2023 23:15 - 16.09.2023 23:30","0","534"
"16.09.2023 23:30 - 16.09.2023 23:45","0","534"
"16.09.2023 23:45 - 17.09.2023 00:00","0","542"
"17.09.2023 00:00 - 17.09.2023 00:15","0","619"
"17.09.2023 00:15 - 17.09.2023 00:30","0","628"
"17.09.2023 00:30 - 17.09.2023 00:45","0","628"
"17.09.2023 00:45 - 17.09.2023 01:00","0","625"
"17.09.2023 01:00 - 17.09.2023 01:15","0","605"
"17.09.2023 01:15 - 17.09.2023 01:30","0","603"
"17.09.2023 01:30 - 17.09.2023 01:45","0","602"
"17.09.2023 01:45 - 17.09.2023 02:00","0","603"
"17.09.2023 02:00 - 17.09.2023 02:15","0","603"
"17.09.2023 02:15 - 17.09.2023 02:30","0","605"
"17.09.2023 02:30 - 17.09.2023 02:45","0","606"
"17.09.2023 02:45 - 17.09.2023 03:00","0","602"
"17.09.2023 03:00 - 17.09.2023 03:15","0","551"
"17.09.2023 03:15 - 17.09.2023 03:30","0","546"
"17.09.2023 03:30 - 17.09.2023 03:45","0","546"
"17.09.2023 03:45 - 17.09.2023 04:00","0","546"
"17.09.2023 04:00 - 17.09.2023 04:15","0","553"
"17.09.2023 04:15 - 17.09.2023 04:30","0","554"
"17.09.2023 04:30 - 17.09.2023 04:45","0","554"
"17.09.2023 04:45 - 17.09.2023 05:00","0","547"
"17.09.2023 05:00 - 17.09.2023 05:15","0","484"
"17.09.2023 05:15 - 17.09.2023 05:30","0","478"
"17.09.2023 05:30 - 17.09.2023 05:45","0","478"
"17.09.2023 05:45 - 17.09.2023 06:00","0","475"
"17.09.2023 06:00 - 17.09.2023 06:15","0","448"
"17.09.2023 06:15 - 17.09.2023 06:30","0","445"
"17.09.2023 06:30 - 17.09.2023 06:45","0","445"
"17.09.2023 06:45 - 17.09.2023 07:00","0","455"
"17.09.2023 07:00 - 17.09.2023 07:15","0","556"
"17.09.2023 07:15 - 17.09.2023 07:30","0","566"
"17.09.2023 07:30 - 17.09.2023 07:45","0","566"
"17.09.2023 07:45 - 17.09.2023 08:00","0","570"
"17.09.2023 08:00 - 17.09.2023 08:15","0","611"
"17.09.2023 08:15 - 17.09.2023 08:30","0","617"
"17.09.2023 08:30 - 17.09.2023 08:45","0","616"
"17.09.2023 08:45 - 17.09.2023 09:00","0","623"
"17.09.2023 09:00 - 17.09.2023 09:15","0","698"
"17.09.2023 09:15 - 17.09.2023 09:30","0","705"
"17.09.2023 09:30 - 17.09.2023 09:45","0","705"
"17.09.2023 09:45 - 17.09.2023 10:00","0","700"
"17.09.2023 10:00 - 17.09.2023 10:15","0","654"
"17.09.2023 10:15 - 17.09.2023 10:30","0","648"
"17.09.2023 10:30 - 17.09.2023 10:45","0","648"
"17.09.2023 10:45 - 17.09.2023 11:00","0","565"
"17.09.2023 11:00 - 17.09.2023 11:15","0","231"
"17.09.2023 11:15 - 17.09.2023 11:30","0","148"
"17.09.2023 11:30 - 17.09.2023 11:45","0","148"
"17.09.2023 11:45 - 17.09.2023 12:00","0","225"
"17.09.2023 12:00 - 17.09.2023 12:15","0","533"
"17.09.2023 12:15 - 17.09.2023 12:30","0","611"
"17.09.2023 12:30 - 17.09.2023 12:45","0","611"
"17.09.2023 12:45 - 17.09.2023 13:00","0","631"
"17.09.2023 13:00 - 17.09.2023 13:15","0","850"
"17.09.2023 13:15 - 17.09.2023 13:30","0","873"
"17.09.2023 13:30 - 17.09.2023 13:45","0","873"
"17.09.2023 13:45 - 17.09.2023 14:00","0","870"
"17.09.2023 14:00 - 17.09.2023 14:15","0","838"
"17.09.2023 14:15 - 17.09.2023 14:30","0","836"
"17.09.2023 14:30 - 17.09.2023 14:45","0","835"
"17.09.2023 14:45 - 17.09.2023 15:00","0","831"
"17.09.2023 15:00 - 17.09.2023 15:15","0","787"
"17.09.2023 15:15 - 17.09.2023 15:30","0","782"
"17.09.2023 15:30 - 17.09.2023 15:45","0","782"
"17.09.2023 15:45 - 17.09.2023 16:00","0","781"
"17.09.2023 16:00 - 17.09.2023 16:15","0","761"
"17.09.2023 16:15 - 17.09.2023 16:30","0","759"
"17.09.2023 16:30 - 17.09.2023 16:45","0","759"
"17.09.2023 16:45 - 17.09.2023 17:00","0","759"
"17.09.2023 17:00 - 17.09.2023 17:15","0","758"
"17.09.2023 17:15 - 17.09.2023 17:30","0","745"
"17.09.2023 17:30 - 17.09.2023 17:45","0","729"
"17.09.2023 17:45 - 17.09.2023 18:00","0","715"
"17.09.2023 18:00 - 17.09.2023 18:15","0","696"
"17.09.2023 18:15 - 17.09.2023 18:30","0","692"
"17.09.2023 18:30 - 17.09.2023 18:45","0","688"
"17.09.2023 18:45 - 17.09.2023 19:00","0","672"
"17.09.2023 19:00 - 17.09.2023 19:15","0","666"
"17.09.2023 19:15 - 17.09.2023 19:30","0","662"
"17.09.2023 19:30 - 17.09.2023 19:45","0","658"
"17.09.2023 19:45 - 17.09.2023 20:00","0","662"
"17.09.2023 20:00 - 17.09.2023 20:15","0","659"
"17.09.2023 20:15 - 17.09.2023 20:30","0","662"
"17.09.2023 20:30 - 17.09.2023 20:45","0","661"
"17.09.2023 20:45 - 17.09.2023 21:00","0","659"
"17.09.2023 21:00 - 17.09.2023 21:15","0","658"
"17.09.2023 21:15 - 17.09.2023 21:30","0","659"
"17.09.2023 21:30 - 17.09.2023 21:45","0","658"
"17.09.2023 21:45 - 17.09.2023 22:00","0","661"
"17.09.2023 22:00 - 17.09.2023 22:15","0","660"
"17.09.2023 22:15 - 17.09.2023 22:30","0","657"
"17.09.2023 22:30 - 17.09.2023 22:45","0","653"
"17.09.2023 22:45 - 17.09.2023 23:00","0","651"
"17.09.2023 23:00 - 17.09.2023 23:15","0","652"
"17.09.2023 23:15 - 17.09.2023 23:30","0","651"
"17.09.2023 23:30 - 17.09.2023 23:45","0","651"
"17.09.2023 23:45 - 18.09.2023 00:00","0","653"
"18.09.2023 00:00 - 18.09.2023 00:15","0","658"
"18.09.2023 00:15 - 18.09.2023 00:30","0","663"
"18.09.2023 00:30 - 18.09.2023 00:45","0","664"
"18.09.2023 00:45 - 18.09.2023 01:00","0","666"
"18.09.2023 01:00 - 18.09.2023 01:15","0","677"
"18.09.2023 01:15 - 18.09.2023 01:30","0","678"
"18.09.2023 01:30 - 18.09.2023 01:45","0","673"
"18.09.2023 01:45 - 18.09.2023 02:00","0","674"
"18.09.2023 02:00 - 18.09.2023 02:15","0","673"
"18.09.2023 02:15 - 18.09.2023 02:30","0","669"
"18.09.2023 02:30 - 18.09.2023 02:45","0","675"
"18.09.2023 02:45 - 18.09.2023 03:00","0","680"
"18.09.2023 03:00 - 18.09.2023 03:15","0","680"
"18.09.2023 03:15 - 18.09.2023 03:30","0","687"
"18.09.2023 03:30 - 18.09.2023 03:45","0","681"
"18.09.2023 03:45 - 18.09.2023 04:00","0","674"
"18.09.2023 04:00 - 18.09.2023 04:15","0","663"
"18.09.2023 04:15 - 18.09.2023 04:30","0","661"
"18.09.2023 04:30 - 18.09.2023 04:45","0","660"
"18.09.2023 04:45 - 18.09.2023 05:00","0","660"
"18.09.2023 05:00 - 18.09.2023 05:15","0","664"
"18.09.2023 05:15 - 18.09.2023 05:30","0","665"
"18.09.2023 05:30 - 18.09.2023 05:45","0","663"
"18.09.2023 05:45 - 18.09.2023 06:00","0","662"
"18.09.2023 06:00 - 18.09.2023 06:15","0","662"
"18.09.2023 06:15 - 18.09.2023 06:30","0","666"
"18.09.2023 06:30 - 18.09.2023 06:45","0","664"
"18.09.2023 06:45 - 18.09.2023 07:00","0","662"
"18.09.2023 07:00 - 18.09.2023 07:15","0","660"
"18.09.2023 07:15 - 18.09.2023 07:30","0","660"
"18.09.2023 07:30 - 18.09.2023 07:45","0","660"
"18.09.2023 07:45 - 18.09.2023 08:00","0","660"
"18.09.2023 08:00 - 18.09.2023 08:15","0","659"
"18.09.2023 08:15 - 18.09.2023 08:30","0","657"
"18.09.2023 08:30 - 18.09.2023 08:45","0","657"
"18.09.2023 08:45 - 18.09.2023 09:00","0","654"
"18.09.2023 09:00 - 18.09.2023 09:15","0","652"
"18.09.2023 09:15 - 18.09.2023 09:30","0","652"
"18.09.2023 09:30 - 18.09.2023 09:45","0","652"
"18.09.2023 09:45 - 18.09.2023 10:00","0","652"
"18.09.2023 10:00 - 18.09.2023 10:15","0","652"
"18.09.2023 10:15 - 18.09.2023 10:30","0","654"
"18.09.2023 10:30 - 18.09.2023 10:45","0","653"
"18.09.2023 10:45 - 18.09.2023 11:00","0","653"
"18.09.2023 11:00 - 18.09.2023 11:15","0","653"
"18.09.2023 11:15 - 18.09.2023 11:30","0","653"
"18.09.2023 11:30 - 18.09.2023 11:45","0","652"
"18.09.2023 11:45 - 18.09.2023 12:00","0","651"
"18.09.2023 12:00 - 18.09.2023 12:15","0","651"
"18.09.2023 12:15 - 18.09.2023 12:30","0","651"
"18.09.2023 12:30 - 18.09.2023 12:45","0","651"
"18.09.2023 12:45 - 18.09.2023 13:00","0","652"
"18.09.2023 13:00 - 18.09.2023 13:15","0","660"
"18.09.2023 13:15 - 18.09.2023 13:30","0","661"
"18.09.2023 13:30 - 18.09.2023 13:45","0","661"
"18.09.2023 13:45 - 18.09.2023 14:00","0","662"
"18.09.2023 14:00 - 18.09.2023 14:15","0","676"
"18.09.2023 14:15 - 18.09.2023 14:30","0","680"
"18.09.2023 14:30 - 18.09.2023 14:45","0","679"
"18.09.2023 14:45 - 18.09.2023 15:00","0","684"
"18.09.2023 15:00 - 18.09.2023 15:15","0","723"
"18.09.2023 15:15 - 18.09.2023 15:30","0","746"
"18.09.2023 15:30 - 18.09.2023 15:45","0","767"
"18.09.2023 15:45 - 18.09.2023 16:00","0","773"
"18.09.2023 16:00 - 18.09.2023 16:15","0","815"
"18.09.2023 16:15 - 18.09.2023 16:30","0","826"
"18.09.2023 16:30 - 18.09.2023 16:45","0","829"
"18.09.2023 16:45 - 18.09.2023 17:00","0","839"
"18.09.2023 17:00 - 18.09.2023 17:15","0","868"
"18.09.2023 17:15 - 18.09.2023 17:30","0","870"
"18.09.2023 17:30 - 18.09.2023 17:45","0","870"
"18.09.2023 17:45 - 18.09.2023 18:00","0","870"
"18.09.2023 18:00 - 18.09.2023 18:15","0","866"
"18.09.2023 18:15 - 18.09.2023 18:30","0","865"
"18.09.2023 18:30 - 18.09.2023 18:45","0","865"
"18.09.2023 18:45 - 18.09.2023 19:00","0","864"
"18.09.2023 19:00 - 18.09.2023 19:15","0","857"
"18.09.2023 19:15 - 18.09.2023 19:30","0","855"
"18.09.2023 19:30 - 18.09.2023 19:45","0","856"
"18.09.2023 19:45 - 18.09.2023 20:00","0","854"
"18.09.2023 20:00 - 18.09.2023 20:15","0","847"
"18.09.2023 20:15 - 18.09.2023 20:30","0","846"
"18.09.2023 20:30 - 18.09.2023 20:45","0","843"
"18.09.2023 20:45 - 18.09.2023 21:00","0","837"
"18.09.2023 21:00 - 18.09.2023 21:15","0","838"
"18.09.2023 21:15 - 18.09.2023 21:30","0","828"
"18.09.2023 21:30 - 18.09.2023 21:45","0","837"
"18.09.2023 21:45 - 18.09.2023 22:00","0","834"
"18.09.2023 22:00 - 18.09.2023 22:15","0","799"
"18.09.2023 22:15 - 18.09.2023 22:30","0","790"
"18.09.2023 22:30 - 18.09.2023 22:45","0","770"
"18.09.2023 22:45 - 18.09.2023 23:00","0","756"
"18.09.2023 23:00 - 18.09.2023 23:15","0","764"
"18.09.2023 23:15 - 18.09.2023 23:30","0","762"
"18.09.2023 23:30 - 18.09.2023 23:45","0","753"
"18.09.2023 23:45 - 19.09.2023 00:00","0","744"
"19.09.2023 00:00 - 19.09.2023 00:15","0","718"
"19.09.2023 00:15 - 19.09.2023 00:30","0","690"
"19.09.2023 00:30 - 19.09.2023 00:45","0","692"
"19.09.2023 00:45 - 19.09.2023 01:00","0","696"
"19.09.2023 01:00 - 19.09.2023 01:15","0","693"
"19.09.2023 01:15 - 19.09.2023 01:30","0","693"
"19.09.2023 01:30 - 19.09.2023 01:45","0","690"
"19.09.2023 01:45 - 19.09.2023 02:00","0","683"
"19.09.2023 02:00 - 19.09.2023 02:15","0","663"
"19.09.2023 02:15 - 19.09.2023 02:30","0","659"
"19.09.2023 02:30 - 19.09.2023 02:45","0","653"
"19.09.2023 02:45 - 19.09.2023 03:00","0","650"
"19.09.2023 03:00 - 19.09.2023 03:15","0","662"
"19.09.2023 03:15 - 19.09.2023 03:30","0","662"
"19.09.2023 03:30 - 19.09.2023 03:45","0","660"
"19.09.2023 03:45 - 19.09.2023 04:00","0","657"
"19.09.2023 04:00 - 19.09.2023 04:15","0","655"
"19.09.2023 04:15 - 19.09.2023 04:30","0","654"
"19.09.2023 04:30 - 19.09.2023 04:45","0","654"
"19.09.2023 04:45 - 19.09.2023 05:00","0","654"
"19.09.2023 05:00 - 19.09.2023 05:15","0","652"
"19.09.2023 05:15 - 19.09.2023 05:30","0","651"
"19.09.2023 05:30 - 19.09.2023 05:45","0","651"
"19.09.2023 05:45 - 19.09.2023 06:00","0","648"
"19.09.2023 06:00 - 19.09.2023 06:15","0","610"
"19.09.2023 06:15 - 19.09.2023 06:30","0","606"
"19.09.2023 06:30 - 19.09.2023 06:45","0","606"
"19.09.2023 06:45 - 19.09.2023 07:00","0","610"
"19.09.2023 07:00 - 19.09.2023 07:15","0","650"
"19.09.2023 07:15 - 19.09.2023 07:30","0","654"
"19.09.2023 07:30 - 19.09.2023 07:45","0","655"
"19.09.2023 07:45 - 19.09.2023 08:00","0","654"
"19.09.2023 08:00 - 19.09.2023 08:15","0","654"
"19.09.2023 08:15 - 19.09.2023 08:30","0","654"
"19.09.2023 08:30 - 19.09.2023 08:45","0","654"
"19.09.2023 08:45 - 19.09.2023 09:00","0","640"
"19.09.2023 09:00 - 19.09.2023 09:15","0","503"
"19.09.2023 09:15 - 19.09.2023 09:30","0","490"
"19.09.2023 09:30 - 19.09.2023 09:45","0","489"
"19.09.2023 09:45 - 19.09.2023 10:00","0","389"
"19.09.2023 10:00 - 19.09.2023 10:15","11","0"
"19.09.2023 10:15 - 19.09.2023 10:30","109","0"
"19.09.2023 10:30 - 19.09.2023 10:45","109","0"
"19.09.2023 10:45 - 19.09.2023 11:00","210","0"
"19.09.2023 11:00 - 19.09.2023 11:15","606","0"
"19.09.2023 11:15 - 19.09.2023 11:30","709","0"
"19.09.2023 11:30 - 19.09.2023 11:45","708","0"
"19.09.2023 11:45 - 19.09.2023 12:00","709","0"
"19.09.2023 12:00 - 19.09.2023 12:15","722","0"
"19.09.2023 12:15 - 19.09.2023 12:30","723","0"
"19.09.2023 12:30 - 19.09.2023 12:45","723","0"
"19.09.2023 12:45 - 19.09.2023 13:00","626","0"
"19.09.2023 13:00 - 19.09.2023 13:15","227","0"
"19.09.2023 13:15 - 19.09.2023 13:30","129","0"
"19.09.2023 13:30 - 19.09.2023 13:45","130","0"
"19.09.2023 13:45 - 19.09.2023 14:00","30","0"
"19.09.2023 14:00 - 19.09.2023 14:15","0","370"
"19.09.2023 14:15 - 19.09.2023 14:30","0","470"
"19.09.2023 14:30 - 19.09.2023 14:45","0","469"
"19.09.2023 14:45 - 19.09.2023 15:00","0","486"
"19.09.2023 15:00 - 19.09.2023 15:15","0","639"
"19.09.2023 15:15 - 19.09.2023 15:30","0","657"
"19.09.2023 15:30 - 19.09.2023 15:45","0","657"
"19.09.2023 15:45 - 19.09.2023 16:00","0","657"
"19.09.2023 16:00 - 19.09.2023 16:15","0","657"
"19.09.2023 16:15 - 19.09.2023 16:30","0","657"
"19.09.2023 16:30 - 19.09.2023 16:45","0","657"
"19.09.2023 16:45 - 19.09.2023 17:00","0","656"
"19.09.2023 17:00 - 19.09.2023 17:15","0","650"
"19.09.2023 17:15 - 19.09.2023 17:30","0","649"
"19.09.2023 17:30 - 19.09.2023 17:45","0","650"
"19.09.2023 17:45 - 19.09.2023 18:00","0","650"
"19.09.2023 18:00 - 19.09.2023 18:15","0","659"
"19.09.2023 18:15 - 19.09.2023 18:30","0","659"
"19.09.2023 18:30 - 19.09.2023 18:45","0","659"
"19.09.2023 18:45 - 19.09.2023 19:00","0","659"
"19.09.2023 19:00 - 19.09.2023 19:15","0","656"
"19.09.2023 19:15 - 19.09.2023 19:30","0","655"
"19.09.2023 19:30 - 19.09.2023 19:45","0","656"
"19.09.2023 19:45 - 19.09.2023 20:00","0","655"
"19.09.2023 20:00 - 19.09.2023 20:15","0","655"
"19.09.2023 20:15 - 19.09.2023 20:30","0","656"
"19.09.2023 20:30 - 19.09.2023 20:45","0","656"
"19.09.2023 20:45 - 19.09.2023 21:00","0","653"
"19.09.2023 21:00 - 19.09.2023 21:15","0","651"
"19.09.2023 21:15 - 19.09.2023 21:30","0","650"
"19.09.2023 21:30 - 19.09.2023 21:45","0","650"
"19.09.2023 21:45 - 19.09.2023 22:00","0","650"
"19.09.2023 22:00 - 19.09.2023 22:15","0","650"
"19.09.2023 22:15 - 19.09.2023 22:30","0","651"
"19.09.2023 22:30 - 19.09.2023 22:45","0","650"
"19.09.2023 22:45 - 19.09.2023 23:00","0","651"
"19.09.2023 23:00 - 19.09.2023 23:15","0","653"
"19.09.2023 23:15 - 19.09.2023 23:30","0","648"
"19.09.2023 23:30 - 19.09.2023 23:45","0","647"
"19.09.2023 23:45 - 20.09.2023 00:00","0","648"
"20.09.2023 00:00 - 20.09.2023 00:15","0","646"
"20.09.2023 00:15 - 20.09.2023 00:30","0","645"
"20.09.2023 00:30 - 20.09.2023 00:45","0","646"
"20.09.2023 00:45 - 20.09.2023 01:00","0","645"
"20.09.2023 01:00 - 20.09.2023 01:15","0","644"
"20.09.2023 01:15 - 20.09.2023 01:30","0","644"
"20.09.2023 01:30 - 20.09.2023 01:45","0","644"
"20.09.2023 01:45 - 20.09.2023 02:00","0","644"
"20.09.2023 02:00 - 20.09.2023 02:15","0","644"
"20.09.2023 02:15 - 20.09.2023 02:30","0","644"
"20.09.2023 02:30 - 20.09.2023 02:45","0","644"
"20.09.2023 02:45 - 20.09.2023 03:00","0","644"
"20.09.2023 03:00 - 20.09.2023 03:15","0","644"
"20.09.2023 03:15 - 20.09.2023 03:30","0","644"
"20.09.2023 03:30 - 20.09.2023 03:45","0","644"
"20.09.2023 03:45 - 20.09.2023 04:00","0","644"
"20.09.2023 04:00 - 20.09.2023 04:15","0","644"
"20.09.2023 04:15 - 20.09.2023 04:30","0","645"
"20.09.2023 04:30 - 20.09.2023 04:45","0","645"
"20.09.2023 04:45 - 20.09.2023 05:00","0","645"
"20.09.2023 05:00 - 20.09.2023 05:15","0","645"
"20.09.2023 05:15 - 20.09.2023 05:30","0","644"
"20.09.2023 05:30 - 20.09.2023 05:45","0","644"
"20.09.2023 05:45 - 20.09.2023 06:00","0","645"
"20.09.2023 06:00 - 20.09.2023 06:15","0","651"
"20.09.2023 06:15 - 20.09.2023 06:30","0","651"
"20.09.2023 06:30 - 20.09.2023 06:45","0","651"
"20.09.2023 06:45 - 20.09.2023 07:00","0","651"
"20.09.2023 07:00 - 20.09.2023 07:15","0","651"
"20.09.2023 07:15 - 20.09.2023 07:30","0","651"
"20.09.2023 07:30 - 20.09.2023 07:45","0","651"
"20.09.2023 07:45 - 20.09.2023 08:00","0","651"
"20.09.2023 08:00 - 20.09.2023 08:15","0","651"
"20.09.2023 08:15 - 20.09.2023 08:30","0","652"
"20.09.2023 08:30 - 20.09.2023 08:45","0","652"
"20.09.2023 08:45 - 20.09.2023 09:00","0","642"
"20.09.2023 09:00 - 20.09.2023 09:15","0","532"
"20.09.2023 09:15 - 20.09.2023 09:30","0","520"
"20.09.2023 09:30 - 20.09.2023 09:45","0","520"
"20.09.2023 09:45 - 20.09.2023 10:00","0","419"
"20.09.2023 10:00 - 20.09.2023 10:15","0","20"
"20.09.2023 10:15 - 20.09.2023 10:30","80","0"
"20.09.2023 10:30 - 20.09.2023 10:45","80","0"
"20.09.2023 10:45 - 20.09.2023 11:00","180","0"
"20.09.2023 11:00 - 20.09.2023 11:15","579","0"
"20.09.2023 11:15 - 20.09.2023 11:30","678","0"
"20.09.2023 11:30 - 20.09.2023 11:45","678","0"
"20.09.2023 11:45 - 20.09.2023 12:00","673","0"
"20.09.2023 12:00 - 20.09.2023 12:15","612","0"
"20.09.2023 12:15 - 20.09.2023 12:30","606","0"
"20.09.2023 12:30 - 20.09.2023 12:45","606","0"
"20.09.2023 12:45 - 20.09.2023 13:00","509","0"
"20.09.2023 13:00 - 20.09.2023 13:15","103","0"
"20.09.2023 13:15 - 20.09.2023 13:30","0","0"
"20.09.2023 13:30 - 20.09.2023 13:45","0","0"
"20.09.2023 13:45 - 20.09.2023 14:00","0","95"
"20.09.2023 14:00 - 20.09.2023 14:15","0","493"
"20.09.2023 14:15 - 20.09.2023 14:30","0","592"
"20.09.2023 14:30 - 20.09.2023 14:45","0","592"
"20.09.2023 14:45 - 20.09.2023 15:00","0","613"
"20.09.2023 15:00 - 20.09.2023 15:15","0","826"
"20.09.2023 15:15 - 20.09.2023 15:30","0","849"
"20.09.2023 15:30 - 20.09.2023 15:45","0","850"
"20.09.2023 15:45 - 20.09.2023 16:00","0","855"
"20.09.2023 16:00 - 20.09.2023 16:15","0","891"
"20.09.2023 16:15 - 20.09.2023 16:30","0","896"
"20.09.2023 16:30 - 20.09.2023 16:45","0","896"
"20.09.2023 16:45 - 20.09.2023 17:00","0","895"
"20.09.2023 17:00 - 20.09.2023 17:15","0","889"
"20.09.2023 17:15 - 20.09.2023 17:30","0","888"
"20.09.2023 17:30 - 20.09.2023 17:45","0","888"
"20.09.2023 17:45 - 20.09.2023 18:00","0","886"
"20.09.2023 18:00 - 20.09.2023 18:15","0","874"
"20.09.2023 18:15 - 20.09.2023 18:30","0","871"
"20.09.2023 18:30 - 20.09.2023 18:45","0","872"
"20.09.2023 18:45 - 20.09.2023 19:00","0","871"
"20.09.2023 19:00 - 20.09.2023 19:15","0","864"
"20.09.2023 19:15 - 20.09.2023 19:30","0","859"
"20.09.2023 19:30 - 20.09.2023 19:45","0","837"
"20.09.2023 19:45 - 20.09.2023 20:00","0","815"
"20.09.2023 20:00 - 20.09.2023 20:15","0","800"
"20.09.2023 20:15 - 20.09.2023 20:30","0","781"
"20.09.2023 20:30 - 20.09.2023 20:45","0","753"
"20.09.2023 20:45 - 20.09.2023 21:00","0","755"
"20.09.2023 21:00 - 20.09.2023 21:15","0","764"
"20.09.2023 21:15 - 20.09.2023 21:30","0","738"
"20.09.2023 21:30 - 20.09.2023 21:45","0","746"
"20.09.2023 21:45 - 20.09.2023 22:00","0","771"
"20.09.2023 22:00 - 20.09.2023 22:15","0","763"
"20.09.2023 22:15 - 20.09.2023 22:30","0","746"
"20.09.2023 22:30 - 20.09.2023 22:45","0","745"
"20.09.2023 22:45 - 20.09.2023 23:00","0","749"
"20.09.2023 23:00 - 20.09.2023 23:15","0","751"
"20.09.2023 23:15 - 20.09.2023 23:30","0","755"
"20.09.2023 23:30 - 20.09.2023 23:45","0","759"
"20.09.2023 23:45 - 21.09.2023 00:00","0","764"
"21.09.2023 00:00 - 21.09.2023 00:15","0","767"
"21.09.2023 00:15 - 21.09.2023 00:30","0","768"
"21.09.2023 00:30 - 21.09.2023 00:45","0","768"
"21.09.2023 00:45 - 21.09.2023 01:00","0","770"
"21.09.2023 01:00 - 21.09.2023 01:15","0","778"
"21.09.2023 01:15 - 21.09.2023 01:30","0","778"
"21.09.2023 01:30 - 21.09.2023 01:45","0","770"
"21.09.2023 01:45 - 21.09.2023 02:00","0","746"
"21.09.2023 02:00 - 21.09.2023 02:15","0","733"
"21.09.2023 02:15 - 21.09.2023 02:30","0","706"
"21.09.2023 02:30 - 21.09.2023 02:45","0","706"
"21.09.2023 02:45 - 21.09.2023 03:00","0","704"
"21.09.2023 03:00 - 21.09.2023 03:15","0","712"
"21.09.2023 03:15 - 21.09.2023 03:30","0","727"
"21.09.2023 03:30 - 21.09.2023 03:45","0","730"
