"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","03.11.2023 02:00 - 03.11.2023 03:00 (UTC)","139","n/e","n/e","n/e","101","108","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1166","1962"
"BZN|DK1","03.11.2023 03:00 - 03.11.2023 04:00 (UTC)","141","n/e","n/e","n/e","93","110","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","25","1184","1734"
"BZN|DK1","03.11.2023 04:00 - 03.11.2023 05:00 (UTC)","166","n/e","n/e","n/e","100","135","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","25","1109","1718"
"BZN|DK1","03.11.2023 05:00 - 03.11.2023 06:00 (UTC)","222","n/e","n/e","n/e","124","171","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","1169","1794"
"BZN|DK1","03.11.2023 06:00 - 03.11.2023 07:00 (UTC)","216","n/e","n/e","n/e","125","169","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","2","36","1174","1733"
"BZN|DK1","03.11.2023 07:00 - 03.11.2023 08:00 (UTC)","271","n/e","n/e","n/e","125","169","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","69","35","1166","1736"
"BZN|DK1","03.11.2023 08:00 - 03.11.2023 09:00 (UTC)","220","n/e","n/e","n/e","125","165","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","167","33","1156","1914"
"BZN|DK1","03.11.2023 09:00 - 03.11.2023 10:00 (UTC)","154","n/e","n/e","n/e","119","162","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","253","34","1150","2094"
"BZN|DK1","03.11.2023 10:00 - 03.11.2023 11:00 (UTC)","199","n/e","n/e","n/e","117","159","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","266","31","1112","2118"
"BZN|DK1","03.11.2023 11:00 - 03.11.2023 12:00 (UTC)","186","n/e","n/e","n/e","112","131","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","218","30","1085","2143"
"BZN|DK1","03.11.2023 12:00 - 03.11.2023 13:00 (UTC)","271","n/e","n/e","n/e","114","130","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","175","31","1093","2103"
"BZN|DK1","03.11.2023 13:00 - 03.11.2023 14:00 (UTC)","220","n/e","n/e","n/e","110","151","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","138","26","1134","2137"
"BZN|DK1","03.11.2023 14:00 - 03.11.2023 15:00 (UTC)","244","n/e","n/e","n/e","113","151","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","80","25","1132","1974"
"BZN|DK1","03.11.2023 15:00 - 03.11.2023 16:00 (UTC)","248","n/e","n/e","n/e","133","149","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","10","27","1118","1937"
"BZN|DK1","03.11.2023 16:00 - 03.11.2023 17:00 (UTC)","333","n/e","n/e","n/e","145","131","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1070","1686"
"BZN|DK1","03.11.2023 17:00 - 03.11.2023 18:00 (UTC)","256","n/e","n/e","n/e","134","134","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","28","1090","1665"
"BZN|DK1","03.11.2023 18:00 - 03.11.2023 19:00 (UTC)","207","n/e","n/e","n/e","123","131","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","33","1085","1875"
"BZN|DK1","03.11.2023 19:00 - 03.11.2023 20:00 (UTC)","274","n/e","n/e","n/e","127","132","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","973","1673"
"BZN|DK1","03.11.2023 20:00 - 03.11.2023 21:00 (UTC)","261","n/e","n/e","n/e","105","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","963","1477"
"BZN|DK1","03.11.2023 21:00 - 03.11.2023 22:00 (UTC)","118","n/e","n/e","n/e","85","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","35","999","1499"
"BZN|DK1","03.11.2023 22:00 - 03.11.2023 23:00 (UTC)","30","n/e","n/e","n/e","71","120","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","906","1398"
"BZN|DK1","03.11.2023 23:00 - 04.11.2023 00:00 (UTC)","32","n/e","n/e","n/e","80","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","827","1343"
"BZN|DK1","04.11.2023 00:00 - 04.11.2023 01:00 (UTC)","33","n/e","n/e","n/e","75","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","739","1341"
"BZN|DK1","04.11.2023 01:00 - 04.11.2023 02:00 (UTC)","31","n/e","n/e","n/e","72","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","684","1280"
"BZN|DK1","04.11.2023 02:00 - 04.11.2023 03:00 (UTC)","28","n/e","n/e","n/e","72","125","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","30","850","1293"
"BZN|DK1","04.11.2023 03:00 - 04.11.2023 04:00 (UTC)","33","n/e","n/e","n/e","72","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","29","958","1248"
"BZN|DK1","04.11.2023 04:00 - 04.11.2023 05:00 (UTC)","10","n/e","n/e","n/e","70","122","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","28","959","1274"
"BZN|DK1","04.11.2023 05:00 - 04.11.2023 06:00 (UTC)","9","n/e","n/e","n/e","70","121","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","31","928","1204"
"BZN|DK1","04.11.2023 06:00 - 04.11.2023 07:00 (UTC)","31","n/e","n/e","n/e","72","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","1","33","921","1155"
"BZN|DK1","04.11.2023 07:00 - 04.11.2023 08:00 (UTC)","34","n/e","n/e","n/e","72","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","43","33","933","1050"
"BZN|DK1","04.11.2023 08:00 - 04.11.2023 09:00 (UTC)","16","n/e","n/e","n/e","72","125","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","129","28","884","1030"
"BZN|DK1","04.11.2023 09:00 - 04.11.2023 10:00 (UTC)","9","n/e","n/e","n/e","70","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","208","28","923","961"
"BZN|DK1","04.11.2023 10:00 - 04.11.2023 11:00 (UTC)","10","n/e","n/e","n/e","70","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","188","28","833","1010"
"BZN|DK1","04.11.2023 11:00 - 04.11.2023 12:00 (UTC)","31","n/e","n/e","n/e","69","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","177","32","889","1042"
"BZN|DK1","04.11.2023 12:00 - 04.11.2023 13:00 (UTC)","34","n/e","n/e","n/e","69","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","151","32","899","1009"
"BZN|DK1","04.11.2023 13:00 - 04.11.2023 14:00 (UTC)","28","n/e","n/e","n/e","71","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","111","33","808","977"
"BZN|DK1","04.11.2023 14:00 - 04.11.2023 15:00 (UTC)","34","n/e","n/e","n/e","83","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","45","34","780","1007"
"BZN|DK1","04.11.2023 15:00 - 04.11.2023 16:00 (UTC)","24","n/e","n/e","n/e","83","130","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","34","877","1051"
"BZN|DK1","04.11.2023 16:00 - 04.11.2023 17:00 (UTC)","33","n/e","n/e","n/e","89","125","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","1043","1139"
"BZN|DK1","04.11.2023 17:00 - 04.11.2023 18:00 (UTC)","20","n/e","n/e","n/e","84","125","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","1119","1207"
"BZN|DK1","04.11.2023 18:00 - 04.11.2023 19:00 (UTC)","30","n/e","n/e","n/e","73","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","1133","1214"
"BZN|DK1","04.11.2023 19:00 - 04.11.2023 20:00 (UTC)","9","n/e","n/e","n/e","82","123","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","33","1167","1263"
"BZN|DK1","04.11.2023 20:00 - 04.11.2023 21:00 (UTC)","9","n/e","n/e","n/e","86","120","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1125","1340"
"BZN|DK1","04.11.2023 21:00 - 04.11.2023 22:00 (UTC)","9","n/e","n/e","n/e","85","118","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1109","1354"
"BZN|DK1","04.11.2023 22:00 - 04.11.2023 23:00 (UTC)","10","n/e","n/e","n/e","84","120","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1176","1370"
"BZN|DK1","04.11.2023 23:00 - 05.11.2023 00:00 (UTC)","10","n/e","n/e","n/e","78","114","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","28","1181","1399"
"BZN|DK1","05.11.2023 00:00 - 05.11.2023 01:00 (UTC)","10","n/e","n/e","n/e","70","114","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1157","1390"
"BZN|DK1","05.11.2023 01:00 - 05.11.2023 02:00 (UTC)","10","n/e","n/e","n/e","62","110","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","1148","1338"
"BZN|DK1","05.11.2023 02:00 - 05.11.2023 03:00 (UTC)","10","n/e","n/e","n/e","63","95","6","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","26","1064","1283"
"BZN|DK1","05.11.2023 03:00 - 05.11.2023 04:00 (UTC)","10","n/e","n/e","n/e","71","109","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","972","1229"
"BZN|DK1","05.11.2023 04:00 - 05.11.2023 05:00 (UTC)","10","n/e","n/e","n/e","72","116","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","916","1146"
"BZN|DK1","05.11.2023 05:00 - 05.11.2023 06:00 (UTC)","11","n/e","n/e","n/e","69","115","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","33","898","1133"
"BZN|DK1","05.11.2023 06:00 - 05.11.2023 07:00 (UTC)","33","n/e","n/e","n/e","65","127","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","32","872","1054"
"BZN|DK1","05.11.2023 07:00 - 05.11.2023 08:00 (UTC)","32","n/e","n/e","n/e","66","127","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","27","33","712","932"
"BZN|DK1","05.11.2023 08:00 - 05.11.2023 09:00 (UTC)","32","n/e","n/e","n/e","68","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","112","34","525","840"
"BZN|DK1","05.11.2023 09:00 - 05.11.2023 10:00 (UTC)","32","n/e","n/e","n/e","67","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","185","34","631","721"
"BZN|DK1","05.11.2023 10:00 - 05.11.2023 11:00 (UTC)","32","n/e","n/e","n/e","68","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","242","34","631","557"
"BZN|DK1","05.11.2023 11:00 - 05.11.2023 12:00 (UTC)","34","n/e","n/e","n/e","83","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","247","34","511","399"
"BZN|DK1","05.11.2023 12:00 - 05.11.2023 13:00 (UTC)","34","n/e","n/e","n/e","85","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","192","34","394","315"
"BZN|DK1","05.11.2023 13:00 - 05.11.2023 14:00 (UTC)","33","n/e","n/e","n/e","84","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","132","34","307","246"
"BZN|DK1","05.11.2023 14:00 - 05.11.2023 15:00 (UTC)","32","n/e","n/e","n/e","89","128","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","62","35","312","215"
"BZN|DK1","05.11.2023 15:00 - 05.11.2023 16:00 (UTC)","33","n/e","n/e","n/e","91","124","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","4","36","270","201"
"BZN|DK1","05.11.2023 16:00 - 05.11.2023 17:00 (UTC)","33","n/e","n/e","n/e","92","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","262","240"
"BZN|DK1","05.11.2023 17:00 - 05.11.2023 18:00 (UTC)","33","n/e","n/e","n/e","92","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","253","266"
"BZN|DK1","05.11.2023 18:00 - 05.11.2023 19:00 (UTC)","32","n/e","n/e","n/e","92","125","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","37","198","243"
"BZN|DK1","05.11.2023 19:00 - 05.11.2023 20:00 (UTC)","32","n/e","n/e","n/e","90","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","37","76","247"
"BZN|DK1","05.11.2023 20:00 - 05.11.2023 21:00 (UTC)","33","n/e","n/e","n/e","93","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","40","246"
"BZN|DK1","05.11.2023 21:00 - 05.11.2023 22:00 (UTC)","21","n/e","n/e","n/e","92","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","36","30","252"
"BZN|DK1","05.11.2023 22:00 - 05.11.2023 23:00 (UTC)","28","n/e","n/e","n/e","91","127","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","35","21","232"
"BZN|DK1","05.11.2023 23:00 - 06.11.2023 00:00 (UTC)","33","n/e","n/e","n/e","86","127","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","34","46","213"
"BZN|DK1","06.11.2023 00:00 - 06.11.2023 01:00 (UTC)","22","n/e","n/e","n/e","72","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","33","367","270"
"BZN|DK1","06.11.2023 01:00 - 06.11.2023 02:00 (UTC)","28","n/e","n/e","n/e","67","121","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","32","543","331"
"BZN|DK1","06.11.2023 02:00 - 06.11.2023 03:00 (UTC)","30","n/e","n/e","n/e","66","120","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","27","568","358"
"BZN|DK1","06.11.2023 03:00 - 06.11.2023 04:00 (UTC)","10","n/e","n/e","n/e","67","120","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","26","578","447"
"BZN|DK1","06.11.2023 04:00 - 06.11.2023 05:00 (UTC)","54","n/e","n/e","n/e","70","124","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","30","613","668"
"BZN|DK1","06.11.2023 05:00 - 06.11.2023 06:00 (UTC)","152","n/e","n/e","n/e","84","122","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","51","674","899"
"BZN|DK1","06.11.2023 06:00 - 06.11.2023 07:00 (UTC)","216","n/e","n/e","n/e","106","127","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","2","53","705","1038"
"BZN|DK1","06.11.2023 07:00 - 06.11.2023 08:00 (UTC)","224","n/e","n/e","n/e","111","131","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","80","52","690","1072"
"BZN|DK1","06.11.2023 08:00 - 06.11.2023 09:00 (UTC)","167","n/e","n/e","n/e","123","131","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","263","37","635","1101"
"BZN|DK1","06.11.2023 09:00 - 06.11.2023 10:00 (UTC)","182","n/e","n/e","n/e","124","128","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","460","35","398","1174"
"BZN|DK1","06.11.2023 10:00 - 06.11.2023 11:00 (UTC)","183","n/e","n/e","n/e","128","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","578","35","519","1238"
"BZN|DK1","06.11.2023 11:00 - 06.11.2023 12:00 (UTC)","194","n/e","n/e","n/e","113","125","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","587","35","691","1241"
"BZN|DK1","06.11.2023 12:00 - 06.11.2023 13:00 (UTC)","245","n/e","n/e","n/e","84","132","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","478","35","518","1023"
"BZN|DK1","06.11.2023 13:00 - 06.11.2023 14:00 (UTC)","262","n/e","n/e","n/e","98","161","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","309","36","491","783"
"BZN|DK1","06.11.2023 14:00 - 06.11.2023 15:00 (UTC)","340","n/e","n/e","n/e","168","178","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","131","52","344","600"
"BZN|DK1","06.11.2023 15:00 - 06.11.2023 16:00 (UTC)","365","n/e","n/e","n/e","243","280","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","18","54","246","481"
"BZN|DK1","06.11.2023 16:00 - 06.11.2023 17:00 (UTC)","327","n/e","n/e","n/e","255","275","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","6","52","278","386"
"BZN|DK1","06.11.2023 17:00 - 06.11.2023 18:00 (UTC)","303","n/e","n/e","n/e","260","278","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","7","54","187","359"
"BZN|DK1","06.11.2023 18:00 - 06.11.2023 19:00 (UTC)","297","n/e","n/e","n/e","255","266","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","7","54","197","391"
"BZN|DK1","06.11.2023 19:00 - 06.11.2023 20:00 (UTC)","268","n/e","n/e","n/e","235","238","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","53","301","466"
"BZN|DK1","06.11.2023 20:00 - 06.11.2023 21:00 (UTC)","267","n/e","n/e","n/e","230","215","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","54","260","503"
"BZN|DK1","06.11.2023 21:00 - 06.11.2023 22:00 (UTC)","236","n/e","n/e","n/e","165","186","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","54","384","539"
"BZN|DK1","06.11.2023 22:00 - 06.11.2023 23:00 (UTC)","191","n/e","n/e","n/e","103","168","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","53","318","533"
"BZN|DK1","06.11.2023 23:00 - 07.11.2023 00:00 (UTC)","187","n/e","n/e","n/e","85","158","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","6","37","334","487"
"BZN|DK1","07.11.2023 00:00 - 07.11.2023 01:00 (UTC)","246","n/e","n/e","n/e","83","127","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","35","327","450"
"BZN|DK1","07.11.2023 01:00 - 07.11.2023 02:00 (UTC)","197","n/e","n/e","n/e","85","125","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","6","36","336","478"
"BZN|DK1","07.11.2023 02:00 - 07.11.2023 03:00 (UTC)","186","n/e","n/e","n/e","85","126","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","36","348","461"
"BZN|DK1","07.11.2023 03:00 - 07.11.2023 04:00 (UTC)","186","n/e","n/e","n/e","85","133","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","36","292","430"
"BZN|DK1","07.11.2023 04:00 - 07.11.2023 05:00 (UTC)","216","n/e","n/e","n/e","105","168","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","37","303","474"
"BZN|DK1","07.11.2023 05:00 - 07.11.2023 06:00 (UTC)","263","n/e","n/e","n/e","153","218","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","58","392","502"
"BZN|DK1","07.11.2023 06:00 - 07.11.2023 07:00 (UTC)","318","n/e","n/e","n/e","178","276","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","9","60","449","495"
"BZN|DK1","07.11.2023 07:00 - 07.11.2023 08:00 (UTC)","288","n/e","n/e","n/e","174","272","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","109","59","484","466"
"BZN|DK1","07.11.2023 08:00 - 07.11.2023 09:00 (UTC)","282","n/e","n/e","n/e","166","270","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","293","54","304","431"
"BZN|DK1","07.11.2023 09:00 - 07.11.2023 10:00 (UTC)","271","n/e","n/e","n/e","137","262","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","391","53","270","385"
"BZN|DK1","07.11.2023 10:00 - 07.11.2023 11:00 (UTC)","319","n/e","n/e","n/e","133","263","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","489","52","263","386"
"BZN|DK1","07.11.2023 11:00 - 07.11.2023 12:00 (UTC)","299","n/e","n/e","n/e","163","262","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","439","35","317","480"
"BZN|DK1","07.11.2023 12:00 - 07.11.2023 13:00 (UTC)","257","n/e","n/e","n/e","163","264","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","361","29","577","507"
"BZN|DK1","07.11.2023 13:00 - 07.11.2023 14:00 (UTC)","237","n/e","n/e","n/e","193","262","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","249","35","753","533"
"BZN|DK1","07.11.2023 14:00 - 07.11.2023 15:00 (UTC)","278","n/e","n/e","n/e","229","257","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","61","59","872","493"
"BZN|DK1","07.11.2023 15:00 - 07.11.2023 16:00 (UTC)","257","n/e","n/e","n/e","244","272","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","7","59","895","535"
"BZN|DK1","07.11.2023 16:00 - 07.11.2023 17:00 (UTC)","284","n/e","n/e","n/e","258","287","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","58","893","627"
"BZN|DK1","07.11.2023 17:00 - 07.11.2023 18:00 (UTC)","220","n/e","n/e","n/e","247","295","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","55","846","678"
"BZN|DK1","07.11.2023 18:00 - 07.11.2023 19:00 (UTC)","254","n/e","n/e","n/e","255","242","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","617","660"
"BZN|DK1","07.11.2023 19:00 - 07.11.2023 20:00 (UTC)","318","n/e","n/e","n/e","242","178","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","543","637"
"BZN|DK1","07.11.2023 20:00 - 07.11.2023 21:00 (UTC)","227","n/e","n/e","n/e","196","171","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","513","583"
"BZN|DK1","07.11.2023 21:00 - 07.11.2023 22:00 (UTC)","214","n/e","n/e","n/e","178","162","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","54","527","603"
"BZN|DK1","07.11.2023 22:00 - 07.11.2023 23:00 (UTC)","167","n/e","n/e","n/e","128","129","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","53","692","643"
"BZN|DK1","07.11.2023 23:00 - 08.11.2023 00:00 (UTC)","236","n/e","n/e","n/e","129","123","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","53","633","612"
"BZN|DK1","08.11.2023 00:00 - 08.11.2023 01:00 (UTC)","185","n/e","n/e","n/e","141","122","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","52","609","645"
"BZN|DK1","08.11.2023 01:00 - 08.11.2023 02:00 (UTC)","203","n/e","n/e","n/e","138","117","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","52","697","592"
"BZN|DK1","08.11.2023 02:00 - 08.11.2023 03:00 (UTC)","183","n/e","n/e","n/e","113","116","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","53","803","509"
"BZN|DK1","08.11.2023 03:00 - 08.11.2023 04:00 (UTC)","164","n/e","n/e","n/e","125","117","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","51","845","433"
"BZN|DK1","08.11.2023 04:00 - 08.11.2023 05:00 (UTC)","210","n/e","n/e","n/e","137","130","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","50","724","429"
"BZN|DK1","08.11.2023 05:00 - 08.11.2023 06:00 (UTC)","195","n/e","n/e","n/e","175","160","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","49","759","492"
