"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","06.01.2024 03:00 - 06.01.2024 04:00 (UTC)","302","n/e","n/e","n/e","287","624","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","52","972","1374"
"BZN|DK1","06.01.2024 04:00 - 06.01.2024 05:00 (UTC)","302","n/e","n/e","n/e","276","624","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","52","956","1410"
"BZN|DK1","06.01.2024 05:00 - 06.01.2024 06:00 (UTC)","303","n/e","n/e","n/e","282","638","43","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","53","919","1414"
"BZN|DK1","06.01.2024 06:00 - 06.01.2024 07:00 (UTC)","301","n/e","n/e","n/e","319","799","43","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","53","943","1281"
"BZN|DK1","06.01.2024 07:00 - 06.01.2024 08:00 (UTC)","301","n/e","n/e","n/e","329","911","44","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","53","930","1260"
"BZN|DK1","06.01.2024 08:00 - 06.01.2024 09:00 (UTC)","300","n/e","n/e","n/e","367","928","45","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","29","54","953","1242"
"BZN|DK1","06.01.2024 09:00 - 06.01.2024 10:00 (UTC)","304","n/e","n/e","n/e","421","876","47","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","130","52","910","1133"
"BZN|DK1","06.01.2024 10:00 - 06.01.2024 11:00 (UTC)","303","n/e","n/e","n/e","413","960","45","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","254","51","850","1034"
"BZN|DK1","06.01.2024 11:00 - 06.01.2024 12:00 (UTC)","303","n/e","n/e","n/e","391","945","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","330","53","849","915"
"BZN|DK1","06.01.2024 12:00 - 06.01.2024 13:00 (UTC)","298","n/e","n/e","n/e","385","865","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","319","51","827","884"
"BZN|DK1","06.01.2024 13:00 - 06.01.2024 14:00 (UTC)","304","n/e","n/e","n/e","375","879","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","194","50","773","897"
"BZN|DK1","06.01.2024 14:00 - 06.01.2024 15:00 (UTC)","302","n/e","n/e","n/e","384","909","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","43","52","784","900"
"BZN|DK1","06.01.2024 15:00 - 06.01.2024 16:00 (UTC)","307","n/e","n/e","n/e","405","899","45","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","1","52","718","899"
"BZN|DK1","06.01.2024 16:00 - 06.01.2024 17:00 (UTC)","305","n/e","n/e","n/e","419","924","45","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","54","743","881"
"BZN|DK1","06.01.2024 17:00 - 06.01.2024 18:00 (UTC)","305","n/e","n/e","n/e","422","960","46","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","54","724","863"
"BZN|DK1","06.01.2024 18:00 - 06.01.2024 19:00 (UTC)","305","n/e","n/e","n/e","421","993","47","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","54","749","850"
"BZN|DK1","06.01.2024 19:00 - 06.01.2024 20:00 (UTC)","303","n/e","n/e","n/e","406","940","44","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","53","667","853"
"BZN|DK1","06.01.2024 20:00 - 06.01.2024 21:00 (UTC)","305","n/e","n/e","n/e","355","798","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","640","844"
"BZN|DK1","06.01.2024 21:00 - 06.01.2024 22:00 (UTC)","301","n/e","n/e","n/e","325","799","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","51","542","837"
"BZN|DK1","06.01.2024 22:00 - 06.01.2024 23:00 (UTC)","280","n/e","n/e","n/e","313","645","38","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","50","501","779"
"BZN|DK1","06.01.2024 23:00 - 07.01.2024 00:00 (UTC)","253","n/e","n/e","n/e","286","638","37","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","50","443","711"
"BZN|DK1","07.01.2024 00:00 - 07.01.2024 01:00 (UTC)","261","n/e","n/e","n/e","281","647","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","50","411","642"
"BZN|DK1","07.01.2024 01:00 - 07.01.2024 02:00 (UTC)","262","n/e","n/e","n/e","274","678","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","50","378","554"
"BZN|DK1","07.01.2024 02:00 - 07.01.2024 03:00 (UTC)","260","n/e","n/e","n/e","267","641","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","350","494"
"BZN|DK1","07.01.2024 03:00 - 07.01.2024 04:00 (UTC)","263","n/e","n/e","n/e","268","624","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","321","490"
"BZN|DK1","07.01.2024 04:00 - 07.01.2024 05:00 (UTC)","294","n/e","n/e","n/e","266","600","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","48","302","522"
"BZN|DK1","07.01.2024 05:00 - 07.01.2024 06:00 (UTC)","297","n/e","n/e","n/e","270","633","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","48","323","521"
"BZN|DK1","07.01.2024 06:00 - 07.01.2024 07:00 (UTC)","297","n/e","n/e","n/e","291","619","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","49","360","468"
"BZN|DK1","07.01.2024 07:00 - 07.01.2024 08:00 (UTC)","295","n/e","n/e","n/e","303","679","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","49","374","475"
"BZN|DK1","07.01.2024 08:00 - 07.01.2024 09:00 (UTC)","299","n/e","n/e","n/e","320","689","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","59","49","377","459"
"BZN|DK1","07.01.2024 09:00 - 07.01.2024 10:00 (UTC)","302","n/e","n/e","n/e","342","720","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","220","50","380","418"
"BZN|DK1","07.01.2024 10:00 - 07.01.2024 11:00 (UTC)","301","n/e","n/e","n/e","351","906","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","371","50","302","330"
"BZN|DK1","07.01.2024 11:00 - 07.01.2024 12:00 (UTC)","299","n/e","n/e","n/e","343","909","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","388","51","193","318"
"BZN|DK1","07.01.2024 12:00 - 07.01.2024 13:00 (UTC)","297","n/e","n/e","n/e","356","854","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","354","51","239","347"
"BZN|DK1","07.01.2024 13:00 - 07.01.2024 14:00 (UTC)","271","n/e","n/e","n/e","337","908","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","187","51","352","376"
"BZN|DK1","07.01.2024 14:00 - 07.01.2024 15:00 (UTC)","290","n/e","n/e","n/e","361","960","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","47","51","440","373"
"BZN|DK1","07.01.2024 15:00 - 07.01.2024 16:00 (UTC)","271","n/e","n/e","n/e","379","960","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","52","548","448"
"BZN|DK1","07.01.2024 16:00 - 07.01.2024 17:00 (UTC)","276","n/e","n/e","n/e","392","1013","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","581","642"
"BZN|DK1","07.01.2024 17:00 - 07.01.2024 18:00 (UTC)","305","n/e","n/e","n/e","411","1068","44","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","53","684","780"
"BZN|DK1","07.01.2024 18:00 - 07.01.2024 19:00 (UTC)","306","n/e","n/e","n/e","413","939","47","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","0","54","757","863"
"BZN|DK1","07.01.2024 19:00 - 07.01.2024 20:00 (UTC)","304","n/e","n/e","n/e","394","905","43","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","722","919"
"BZN|DK1","07.01.2024 20:00 - 07.01.2024 21:00 (UTC)","306","n/e","n/e","n/e","389","940","43","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","53","779","905"
"BZN|DK1","07.01.2024 21:00 - 07.01.2024 22:00 (UTC)","306","n/e","n/e","n/e","352","794","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","796","894"
"BZN|DK1","07.01.2024 22:00 - 07.01.2024 23:00 (UTC)","300","n/e","n/e","n/e","338","665","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","666","990"
"BZN|DK1","07.01.2024 23:00 - 08.01.2024 00:00 (UTC)","298","n/e","n/e","n/e","282","623","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","768","987"
"BZN|DK1","08.01.2024 00:00 - 08.01.2024 01:00 (UTC)","302","n/e","n/e","n/e","274","617","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","51","875","871"
"BZN|DK1","08.01.2024 01:00 - 08.01.2024 02:00 (UTC)","300","n/e","n/e","n/e","265","641","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","48","757","725"
"BZN|DK1","08.01.2024 02:00 - 08.01.2024 03:00 (UTC)","300","n/e","n/e","n/e","262","614","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","629","716"
"BZN|DK1","08.01.2024 03:00 - 08.01.2024 04:00 (UTC)","301","n/e","n/e","n/e","266","610","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","50","579","708"
"BZN|DK1","08.01.2024 04:00 - 08.01.2024 05:00 (UTC)","301","n/e","n/e","n/e","276","631","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","559","678"
"BZN|DK1","08.01.2024 05:00 - 08.01.2024 06:00 (UTC)","303","n/e","n/e","n/e","331","686","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","519","722"
"BZN|DK1","08.01.2024 06:00 - 08.01.2024 07:00 (UTC)","304","n/e","n/e","n/e","382","801","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","571","670"
"BZN|DK1","08.01.2024 07:00 - 08.01.2024 08:00 (UTC)","293","n/e","n/e","n/e","378","852","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","621","560"
"BZN|DK1","08.01.2024 08:00 - 08.01.2024 09:00 (UTC)","289","n/e","n/e","n/e","375","972","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","56","51","479","418"
"BZN|DK1","08.01.2024 09:00 - 08.01.2024 10:00 (UTC)","296","n/e","n/e","n/e","396","960","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","207","53","301","302"
"BZN|DK1","08.01.2024 10:00 - 08.01.2024 11:00 (UTC)","302","n/e","n/e","n/e","374","887","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","350","52","232","254"
"BZN|DK1","08.01.2024 11:00 - 08.01.2024 12:00 (UTC)","301","n/e","n/e","n/e","334","825","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","475","50","227","190"
"BZN|DK1","08.01.2024 12:00 - 08.01.2024 13:00 (UTC)","303","n/e","n/e","n/e","320","810","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","438","49","178","161"
"BZN|DK1","08.01.2024 13:00 - 08.01.2024 14:00 (UTC)","302","n/e","n/e","n/e","338","856","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","271","49","181","145"
"BZN|DK1","08.01.2024 14:00 - 08.01.2024 15:00 (UTC)","301","n/e","n/e","n/e","349","890","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","80","48","205","152"
"BZN|DK1","08.01.2024 15:00 - 08.01.2024 16:00 (UTC)","301","n/e","n/e","n/e","359","914","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","2","51","222","171"
"BZN|DK1","08.01.2024 16:00 - 08.01.2024 17:00 (UTC)","303","n/e","n/e","n/e","390","950","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","212","191"
"BZN|DK1","08.01.2024 17:00 - 08.01.2024 18:00 (UTC)","304","n/e","n/e","n/e","391","949","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","203","184"
"BZN|DK1","08.01.2024 18:00 - 08.01.2024 19:00 (UTC)","303","n/e","n/e","n/e","403","962","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","138","153"
"BZN|DK1","08.01.2024 19:00 - 08.01.2024 20:00 (UTC)","306","n/e","n/e","n/e","404","973","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","118","143"
"BZN|DK1","08.01.2024 20:00 - 08.01.2024 21:00 (UTC)","301","n/e","n/e","n/e","352","874","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","49","86","147"
"BZN|DK1","08.01.2024 21:00 - 08.01.2024 22:00 (UTC)","302","n/e","n/e","n/e","325","817","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","47","58","219"
"BZN|DK1","08.01.2024 22:00 - 08.01.2024 23:00 (UTC)","302","n/e","n/e","n/e","322","699","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","47","64","281"
"BZN|DK1","08.01.2024 23:00 - 09.01.2024 00:00 (UTC)","301","n/e","n/e","n/e","291","704","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","48","41","328"
"BZN|DK1","09.01.2024 00:00 - 09.01.2024 01:00 (UTC)","302","n/e","n/e","n/e","288","745","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","48","30","366"
"BZN|DK1","09.01.2024 01:00 - 09.01.2024 02:00 (UTC)","305","n/e","n/e","n/e","286","702","33","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","39","384"
"BZN|DK1","09.01.2024 02:00 - 09.01.2024 03:00 (UTC)","316","n/e","n/e","n/e","287","651","33","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","62","374"
"BZN|DK1","09.01.2024 03:00 - 09.01.2024 04:00 (UTC)","300","n/e","n/e","n/e","289","656","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","49","78","369"
"BZN|DK1","09.01.2024 04:00 - 09.01.2024 05:00 (UTC)","300","n/e","n/e","n/e","294","744","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","55","390"
"BZN|DK1","09.01.2024 05:00 - 09.01.2024 06:00 (UTC)","314","n/e","n/e","n/e","363","788","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","51","50","410"
"BZN|DK1","09.01.2024 06:00 - 09.01.2024 07:00 (UTC)","299","n/e","n/e","n/e","395","700","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","71","429"
"BZN|DK1","09.01.2024 07:00 - 09.01.2024 08:00 (UTC)","300","n/e","n/e","n/e","418","639","44","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","63","421"
"BZN|DK1","09.01.2024 08:00 - 09.01.2024 09:00 (UTC)","299","n/e","n/e","n/e","428","671","44","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","37","54","65","327"
"BZN|DK1","09.01.2024 09:00 - 09.01.2024 10:00 (UTC)","296","n/e","n/e","n/e","429","606","45","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","114","54","81","301"
"BZN|DK1","09.01.2024 10:00 - 09.01.2024 11:00 (UTC)","294","n/e","n/e","n/e","441","680","56","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","4","209","54","106","289"
"BZN|DK1","09.01.2024 11:00 - 09.01.2024 12:00 (UTC)","297","n/e","n/e","n/e","395","732","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","245","51","136","280"
"BZN|DK1","09.01.2024 12:00 - 09.01.2024 13:00 (UTC)","293","n/e","n/e","n/e","380","786","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","198","51","126","261"
"BZN|DK1","09.01.2024 13:00 - 09.01.2024 14:00 (UTC)","298","n/e","n/e","n/e","376","915","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","132","52","129","207"
"BZN|DK1","09.01.2024 14:00 - 09.01.2024 15:00 (UTC)","299","n/e","n/e","n/e","404","936","43","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","40","53","152","168"
"BZN|DK1","09.01.2024 15:00 - 09.01.2024 16:00 (UTC)","295","n/e","n/e","n/e","407","919","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","53","137","123"
"BZN|DK1","09.01.2024 16:00 - 09.01.2024 17:00 (UTC)","298","n/e","n/e","n/e","416","909","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","104","70"
"BZN|DK1","09.01.2024 17:00 - 09.01.2024 18:00 (UTC)","302","n/e","n/e","n/e","425","893","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","67","53"
"BZN|DK1","09.01.2024 18:00 - 09.01.2024 19:00 (UTC)","310","n/e","n/e","n/e","426","846","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","62","51"
"BZN|DK1","09.01.2024 19:00 - 09.01.2024 20:00 (UTC)","305","n/e","n/e","n/e","414","881","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","53","72","40"
"BZN|DK1","09.01.2024 20:00 - 09.01.2024 21:00 (UTC)","304","n/e","n/e","n/e","371","864","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","52","81","51"
"BZN|DK1","09.01.2024 21:00 - 09.01.2024 22:00 (UTC)","301","n/e","n/e","n/e","337","810","37","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","51","80","47"
"BZN|DK1","09.01.2024 22:00 - 09.01.2024 23:00 (UTC)","304","n/e","n/e","n/e","338","798","36","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","100","31"
"BZN|DK1","09.01.2024 23:00 - 10.01.2024 00:00 (UTC)","304","n/e","n/e","n/e","331","768","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","50","84","31"
"BZN|DK1","10.01.2024 00:00 - 10.01.2024 01:00 (UTC)","304","n/e","n/e","n/e","328","717","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","49","91","15"
"BZN|DK1","10.01.2024 01:00 - 10.01.2024 02:00 (UTC)","303","n/e","n/e","n/e","325","685","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","49","87","8"
"BZN|DK1","10.01.2024 02:00 - 10.01.2024 03:00 (UTC)","304","n/e","n/e","n/e","328","686","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","49","40","4"
"BZN|DK1","10.01.2024 03:00 - 10.01.2024 04:00 (UTC)","303","n/e","n/e","n/e","312","662","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","48","13","4"
"BZN|DK1","10.01.2024 04:00 - 10.01.2024 05:00 (UTC)","302","n/e","n/e","n/e","328","766","34","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","48","9","4"
"BZN|DK1","10.01.2024 05:00 - 10.01.2024 06:00 (UTC)","305","n/e","n/e","n/e","363","829","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","9","4"
"BZN|DK1","10.01.2024 06:00 - 10.01.2024 07:00 (UTC)","304","n/e","n/e","n/e","408","839","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","51","10","3"
"BZN|DK1","10.01.2024 07:00 - 10.01.2024 08:00 (UTC)","299","n/e","n/e","n/e","440","956","42","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","51","10","4"
"BZN|DK1","10.01.2024 08:00 - 10.01.2024 09:00 (UTC)","304","n/e","n/e","n/e","456","991","60","n/e","n/e","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","4","34","51","13","8"
"BZN|DK1","10.01.2024 09:00 - 10.01.2024 10:00 (UTC)","298","n/e","n/e","n/e","438","929","41","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","144","50","11","28"
"BZN|DK1","10.01.2024 10:00 - 10.01.2024 11:00 (UTC)","302","n/e","n/e","n/e","430","912","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","234","50","13","55"
"BZN|DK1","10.01.2024 11:00 - 10.01.2024 12:00 (UTC)","303","n/e","n/e","n/e","418","914","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","265","51","14","70"
"BZN|DK1","10.01.2024 12:00 - 10.01.2024 13:00 (UTC)","303","n/e","n/e","n/e","414","869","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","243","51","14","61"
"BZN|DK1","10.01.2024 13:00 - 10.01.2024 14:00 (UTC)","304","n/e","n/e","n/e","421","826","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","159","49","14","83"
"BZN|DK1","10.01.2024 14:00 - 10.01.2024 15:00 (UTC)","304","n/e","n/e","n/e","429","864","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","49","50","21","123"
"BZN|DK1","10.01.2024 15:00 - 10.01.2024 16:00 (UTC)","338","n/e","n/e","n/e","437","817","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","2","50","22","203"
"BZN|DK1","10.01.2024 16:00 - 10.01.2024 17:00 (UTC)","346","n/e","n/e","n/e","439","829","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","51","24","283"
"BZN|DK1","10.01.2024 17:00 - 10.01.2024 18:00 (UTC)","311","n/e","n/e","n/e","442","847","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","37","355"
"BZN|DK1","10.01.2024 18:00 - 10.01.2024 19:00 (UTC)","309","n/e","n/e","n/e","438","851","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","49","47","452"
"BZN|DK1","10.01.2024 19:00 - 10.01.2024 20:00 (UTC)","305","n/e","n/e","n/e","436","874","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","61","505"
"BZN|DK1","10.01.2024 20:00 - 10.01.2024 21:00 (UTC)","304","n/e","n/e","n/e","404","819","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","49","83","587"
"BZN|DK1","10.01.2024 21:00 - 10.01.2024 22:00 (UTC)","304","n/e","n/e","n/e","378","819","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","50","104","693"
"BZN|DK1","10.01.2024 22:00 - 10.01.2024 23:00 (UTC)","303","n/e","n/e","n/e","366","730","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","50","147","714"
"BZN|DK1","10.01.2024 23:00 - 11.01.2024 00:00 (UTC)","303","n/e","n/e","n/e","352","778","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","51","253","646"
"BZN|DK1","11.01.2024 00:00 - 11.01.2024 01:00 (UTC)","301","n/e","n/e","n/e","336","658","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","349","575"
"BZN|DK1","11.01.2024 01:00 - 11.01.2024 02:00 (UTC)","303","n/e","n/e","n/e","306","621","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","48","359","505"
"BZN|DK1","11.01.2024 02:00 - 11.01.2024 03:00 (UTC)","303","n/e","n/e","n/e","321","592","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","49","414","440"
"BZN|DK1","11.01.2024 03:00 - 11.01.2024 04:00 (UTC)","302","n/e","n/e","n/e","310","595","38","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","49","409","308"
"BZN|DK1","11.01.2024 04:00 - 11.01.2024 05:00 (UTC)","302","n/e","n/e","n/e","292","647","35","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","48","354","174"
"BZN|DK1","11.01.2024 05:00 - 11.01.2024 06:00 (UTC)","304","n/e","n/e","n/e","362","882","39","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","235","153"
"BZN|DK1","11.01.2024 06:00 - 11.01.2024 07:00 (UTC)","303","n/e","n/e","n/e","419","910","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","50","159","121"
"BZN|DK1","11.01.2024 07:00 - 11.01.2024 08:00 (UTC)","315","n/e","n/e","n/e","420","848","40","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","50","148","85"
